id,Month,Day,Hour,Irr,Text,Weekday
3159,5,12,15,397,10.8,1
3160,5,12,16,320,10.8,1
3161,5,12,17,227,10.6,1
3162,5,12,18,159,10.2,1
3163,5,12,19,64,9.7,1
3164,5,12,20,3,8.4,1
3165,5,12,21,0,8.5,1
3166,5,12,22,0,7.9,1
3167,5,12,23,0,7.3,1
3168,5,12,24,0,6.7,1
3169,5,13,1,0,6.5,1
3170,5,13,2,0,6.4,1
3171,5,13,3,0,6.3,1
3172,5,13,4,0,6.2,1
3173,5,13,5,0,6.1,1
3174,5,13,6,15,6.5,1
3175,5,13,7,157,8.2,1
3176,5,13,8,314,10.1,1
3177,5,13,9,463,12,1
3178,5,13,10,591,13.8,1
3179,5,13,11,708,15.4,1
3180,5,13,12,770,16.8,1
3181,5,13,13,805,17.9,1
3182,5,13,14,781,18.8,1
3183,5,13,15,687,19.2,1
3184,5,13,16,613,19.3,1
3185,5,13,17,469,19.1,1
3186,5,13,18,315,18.3,1
3187,5,13,19,161,17.2,1
3188,5,13,20,16,15.8,1
3189,5,13,21,0,14.6,1
3190,5,13,22,0,13.5,1
3191,5,13,23,0,12.3,1
3192,5,13,24,0,11.2,1
3193,5,14,1,0,10.3,0
3194,5,14,2,0,9.2,0
3195,5,14,3,0,8.7,0
3196,5,14,4,0,8.1,0
3197,5,14,5,0,7.8,0
3198,5,14,6,21,8.1,0
3199,5,14,7,200,9.6,0
3200,5,14,8,400,11.3,0
3201,5,14,9,617,13.1,0
3202,5,14,10,797,14.8,0
3203,5,14,11,893,16.2,0
3204,5,14,12,414,15.8,0
3205,5,14,13,371,15.3,0
3206,5,14,14,366,14.9,0
3207,5,14,15,360,14.5,0
3208,5,14,16,293,14,0
3209,5,14,17,211,13.4,0
3210,5,14,18,149,12.7,0
3211,5,14,19,80,11.9,0
3212,5,14,20,9,11.1,0
3213,5,14,21,0,10.7,0
3214,5,14,22,0,10.2,0
3215,5,14,23,0,9.7,0
3216,5,14,24,0,9.3,0
3217,5,15,1,0,9.2,0
3218,5,15,2,0,9.1,0
3219,5,15,3,0,9,0
3220,5,15,4,0,8.9,0
3221,5,15,5,0,8.9,0
3222,5,15,6,18,9.3,0
3223,5,15,7,161,11.1,0
3224,5,15,8,330,13.1,0
3225,5,15,9,486,15.1,0
3226,5,15,10,582,16.7,0
3227,5,15,11,670,18.2,0
3228,5,15,12,732,19.5,0
3229,5,15,13,778,20.5,0
3230,5,15,14,766,21.3,0
3231,5,15,15,697,21.8,0
3232,5,15,16,600,21.9,0
3233,5,15,17,457,21.6,0
3234,5,15,18,317,20.9,0
3235,5,15,19,167,19.8,0
3236,5,15,20,19,18.5,0
3237,5,15,21,0,17.3,0
3238,5,15,22,0,16.2,0
3239,5,15,23,0,15.1,0
3240,5,15,24,0,14,0
3241,5,16,1,0,13.1,1
3242,5,16,2,0,12.2,1
3243,5,16,3,0,11.6,1
3244,5,16,4,0,11.1,1
3245,5,16,5,0,10.7,1
3246,5,16,6,4,10.7,1
3247,5,16,7,15,10.8,1
3248,5,16,8,122,11.5,1
3249,5,16,9,200,12.4,1
3250,5,16,10,417,13.9,1
3251,5,16,11,469,15,1
3252,5,16,12,699,16.6,1
3253,5,16,13,593,17.4,1
3254,5,16,14,668,18.3,1
3255,5,16,15,389,18.1,1
3256,5,16,16,382,18.2,1
3257,5,16,17,493,18.4,1
3258,5,16,18,356,18.3,1
3259,5,16,19,211,17.8,1
3260,5,16,20,36,16.8,1
3261,5,16,21,0,16,1
3262,5,16,22,0,15.1,1
3263,5,16,23,0,14.3,1
3264,5,16,24,0,13.4,1
3265,5,17,1,0,13,1
3266,5,17,2,0,12.6,1
3267,5,17,3,0,12.3,1
3268,5,17,4,0,12.1,1
3269,5,17,5,0,11.9,1
3270,5,17,6,10,12.1,1
3271,5,17,7,85,13,1
3272,5,17,8,192,14,1
3273,5,17,9,292,15.1,1
3274,5,17,10,342,16,1
3275,5,17,11,372,16.6,1
3276,5,17,12,456,17.3,1
3277,5,17,13,473,18,1
3278,5,17,14,389,18.3,1
3279,5,17,15,408,18.5,1
3280,5,17,16,301,18,1
3281,5,17,17,229,18.2,1
3282,5,17,18,147,17.7,1
3283,5,17,19,64,17.1,1
3284,5,17,20,4,16.4,1
3285,5,17,21,0,15.4,1
3286,5,17,22,0,14.3,1
3287,5,17,23,0,13.4,1
3288,5,17,24,0,12.5,1
3289,5,18,1,0,11.7,1
3290,5,18,2,0,10.8,1
3291,5,18,3,0,10.3,1
3292,5,18,4,0,9.8,1
3293,5,18,5,0,9.5,1
3294,5,18,6,16,9.8,1
3295,5,18,7,121,10.9,1
3296,5,18,8,246,12.1,1
3297,5,18,9,372,13.4,1
3298,5,18,10,515,14.7,1
3299,5,18,11,577,15.9,1
3300,5,18,12,587,16.7,1
3301,5,18,13,609,17.3,1
3302,5,18,14,570,17.7,1
3303,5,18,15,538,17.9,1
3304,5,18,16,425,17.9,1
3305,5,18,17,347,17.6,1
3306,5,18,18,247,17,1
3307,5,18,19,113,16.2,1
3308,5,18,20,4,15.1,1
3309,5,18,21,0,14.1,1
3310,5,18,22,0,13,1
3311,5,18,23,0,11.9,1
3312,5,18,24,0,10.9,1
3313,5,19,1,0,10.3,1
3314,5,19,2,0,9.6,1
3315,5,19,3,0,9.2,1
3316,5,19,4,0,8.8,1
3317,5,19,5,0,8.5,1
3318,5,19,6,26,9,1
3319,5,19,7,202,11,1
3320,5,19,8,384,13.1,1
3321,5,19,9,563,15.2,1
3322,5,19,10,720,17.1,1
3323,5,19,11,846,18.9,1
3324,5,19,12,923,20.4,1
3325,5,19,13,953,21.6,1
3326,5,19,14,925,22.4,1
3327,5,19,15,849,22.9,1
3328,5,19,16,725,23,1
3329,5,19,17,568,22.6,1
3330,5,19,18,387,21.7,1
3331,5,19,19,204,20.4,1
3332,5,19,20,26,18.7,1
3333,5,19,21,0,17.8,1
3334,5,19,22,0,16.9,1
3335,5,19,23,0,16.1,1
3336,5,19,24,0,15.2,1
3337,5,20,1,0,14.9,1
3338,5,20,2,0,14.5,1
3339,5,20,3,0,14.3,1
3340,5,20,4,0,14.1,1
3341,5,20,5,0,13.9,1
3342,5,20,6,26,14.5,1
3343,5,20,7,174,16.3,1
3344,5,20,8,305,18,1
3345,5,20,9,459,19.7,1
3346,5,20,10,574,21.3,1
3347,5,20,11,658,22.7,1
3348,5,20,12,742,24,1
3349,5,20,13,804,25.1,1
3350,5,20,14,798,26,1
3351,5,20,15,689,26.4,1
3352,5,20,16,610,26.5,1
3353,5,20,17,491,26.3,1
3354,5,20,18,310,25.6,1
3355,5,20,19,162,24.5,1
3356,5,20,20,19,23.1,1
3357,5,20,21,0,22,1
3358,5,20,22,0,20.9,1
3359,5,20,23,0,19.7,1
3360,5,20,24,0,18.6,1
3361,5,21,1,0,17.6,0
3362,5,21,2,0,16.6,0
3363,5,21,3,0,16,0
3364,5,21,4,0,15.7,0
3365,5,21,5,0,15.6,0
3366,5,21,6,23,15.9,0
3367,5,21,7,59,16.2,0
3368,5,21,8,133,16.8,0
3369,5,21,9,281,17.8,0
3370,5,21,10,351,18.7,0
3371,5,21,11,347,19.3,0
3372,5,21,12,569,20.4,0
3373,5,21,13,430,20.9,0
3374,5,21,14,573,21.7,0
3375,5,21,15,554,22.2,0
3376,5,21,16,463,22.5,0
3377,5,21,17,374,22.5,0
3378,5,21,18,84,21.8,0
3379,5,21,19,17,21,0
3380,5,21,20,6,19.9,0
3381,5,21,21,0,19.7,0
3382,5,21,22,0,19,0
3383,5,21,23,0,18.3,0
3384,5,21,24,0,17.7,0
3385,5,22,1,0,17.3,0
3386,5,22,2,0,17,0
3387,5,22,3,0,16.7,0
3388,5,22,4,0,16.2,0
3389,5,22,5,0,14.6,0
3390,5,22,6,8,15.6,0
3391,5,22,7,28,16.1,0
3392,5,22,8,58,16.9,0
3393,5,22,9,80,17.3,0
3394,5,22,10,99,17.6,0
3395,5,22,11,123,17.8,0
3396,5,22,12,132,18,0
3397,5,22,13,152,18.2,0
3398,5,22,14,144,18.3,0
3399,5,22,15,127,18.1,0
3400,5,22,16,110,18.2,0
3401,5,22,17,84,17.8,0
3402,5,22,18,61,18.3,0
3403,5,22,19,28,18,0
3404,5,22,20,7,17.7,0
3405,5,22,21,0,17.6,0
3406,5,22,22,0,17.2,0
3407,5,22,23,0,16.6,0
3408,5,22,24,0,16.3,0
3409,5,23,1,0,15.7,1
3410,5,23,2,0,15.6,1
3411,5,23,3,0,15.4,1
3412,5,23,4,0,15.3,1
3413,5,23,5,0,15.3,1
3414,5,23,6,20,15.5,1
3415,5,23,7,91,16.1,1
3416,5,23,8,230,17.2,1
3417,5,23,9,159,17.5,1
3418,5,23,10,161,17.8,1
3419,5,23,11,395,18.7,1
3420,5,23,12,371,19.4,1
3421,5,23,13,369,19.9,1
3422,5,23,14,465,20.5,1
3423,5,23,15,277,20.6,1
3424,5,23,16,172,20.4,1
3425,5,23,17,52,19.9,1
3426,5,23,18,93,19.5,1
3427,5,23,19,18,19,1
3428,5,23,20,9,17.5,1
3429,5,23,21,0,17.7,1
3430,5,23,22,0,17,1
3431,5,23,23,0,16.3,1
3432,5,23,24,0,15.5,1
3433,5,24,1,0,14.7,1
3434,5,24,2,0,13.8,1
3435,5,24,3,0,13.3,1
3436,5,24,4,0,13,1
3437,5,24,5,0,12.9,1
3438,5,24,6,29,13.2,1
3439,5,24,7,83,13.7,1
3440,5,24,8,123,14.2,1
3441,5,24,9,348,15.6,1
3442,5,24,10,376,16.6,1
3443,5,24,11,502,17.7,1
3444,5,24,12,407,18.2,1
3445,5,24,13,409,18.7,1
3446,5,24,14,567,19.4,1
3447,5,24,15,547,19.9,1
3448,5,24,16,401,20,1
3449,5,24,17,263,19.8,1
3450,5,24,18,182,19.4,1
3451,5,24,19,76,18.7,1
3452,5,24,20,6,17.9,1
3453,5,24,21,0,17.2,1
3454,5,24,22,0,16.5,1
3455,5,24,23,0,15.6,1
3456,5,24,24,0,15.1,1
3457,5,25,1,0,14.8,1
3458,5,25,2,0,14.4,1
3459,5,25,3,0,14.2,1
3460,5,25,4,0,14.1,1
3461,5,25,5,0,14.1,1
3462,5,25,6,22,14.4,1
3463,5,25,7,77,14.9,1
3464,5,25,8,116,15.5,1
3465,5,25,9,232,16.4,1
3466,5,25,10,304,17.3,1
3467,5,25,11,381,18.2,1
3468,5,25,12,446,19.2,1
3469,5,25,13,387,19.7,1
3470,5,25,14,383,20.1,1
3471,5,25,15,373,20.3,1
3472,5,25,16,321,20.4,1
3473,5,25,17,206,20.1,1
3474,5,25,18,170,19.3,1
3475,5,25,19,76,19.6,1
3476,5,25,20,6,19,1
3477,5,25,21,0,18.4,1
3478,5,25,22,0,17.1,1
3479,5,25,23,0,15.9,1
3480,5,25,24,0,14.6,1
3481,5,26,1,0,13.4,1
3482,5,26,2,0,12.1,1
3483,5,26,3,0,11.4,1
3484,5,26,4,0,10.9,1
3485,5,26,5,0,10.8,1
3486,5,26,6,68,11.6,1
3487,5,26,7,224,13.1,1
3488,5,26,8,411,15.1,1
3489,5,26,9,589,17.1,1
3490,5,26,10,746,19.1,1
3491,5,26,11,864,21,1
3492,5,26,12,940,22.6,1
3493,5,26,13,963,23.9,1
3494,5,26,14,937,24.8,1
3495,5,26,15,860,25.4,1
3496,5,26,16,739,25.6,1
3497,5,26,17,585,25.4,1
3498,5,26,18,407,24.6,1
3499,5,26,19,223,23.4,1
3500,5,26,20,68,22,1
3501,5,26,21,0,20.4,1
3502,5,26,22,0,18.6,1
3503,5,26,23,0,16.8,1
3504,5,26,24,0,15,1
3505,5,27,1,0,13.9,1
3506,5,27,2,0,12.7,1
3507,5,27,3,0,12,1
3508,5,27,4,0,11.5,1
3509,5,27,5,0,11.4,1
3510,5,27,6,70,12.2,1
3511,5,27,7,228,13.8,1
3512,5,27,8,415,15.8,1
3513,5,27,9,599,17.9,1
3514,5,27,10,758,20,1
3515,5,27,11,879,21.9,1
3516,5,27,12,957,23.5,1
3517,5,27,13,984,24.9,1
3518,5,27,14,958,25.8,1
3519,5,27,15,881,26.4,1
3520,5,27,16,760,26.7,1
3521,5,27,17,603,26.5,1
3522,5,27,18,422,25.7,1
3523,5,27,19,234,24.5,1
3524,5,27,20,74,23,1
3525,5,27,21,0,21.5,1
3526,5,27,22,0,19.8,1
3527,5,27,23,0,18.2,1
3528,5,27,24,0,16.6,1
3529,5,28,1,0,15.7,0
3530,5,28,2,0,14.8,0
3531,5,28,3,0,14.3,0
3532,5,28,4,0,14,0
3533,5,28,5,0,14,0
3534,5,28,6,68,14.8,0
3535,5,28,7,220,16.3,0
3536,5,28,8,401,18.1,0
3537,5,28,9,582,20,0
3538,5,28,10,739,22,0
3539,5,28,11,862,23.7,0
3540,5,28,12,940,25.3,0
3541,5,28,13,969,26.6,0
3542,5,28,14,946,27.6,0
3543,5,28,15,873,28.2,0
3544,5,28,16,754,28.5,0
3545,5,28,17,597,28.5,0
3546,5,28,18,417,28,0
3547,5,28,19,231,27,0
3548,5,28,20,74,25.8,0
3549,5,28,21,0,24.5,0
3550,5,28,22,0,22.5,0
3551,5,28,23,0,20.4,0
3552,5,28,24,0,18.4,0
3553,5,29,1,0,16.3,0
3554,5,29,2,0,14.1,0
3555,5,29,3,0,12.9,0
3556,5,29,4,0,12.1,0
3557,5,29,5,0,11.9,0
3558,5,29,6,62,12.5,0
3559,5,29,7,202,13.8,0
3560,5,29,8,367,15.3,0
3561,5,29,9,532,16.9,0
3562,5,29,10,676,18.6,0
3563,5,29,11,785,20.1,0
3564,5,29,12,854,21.4,0
3565,5,29,13,880,22.4,0
3566,5,29,14,851,23.1,0
3567,5,29,15,782,23.6,0
3568,5,29,16,680,23.7,0
3569,5,29,17,541,23.5,0
3570,5,29,18,376,22.8,0
3571,5,29,19,211,21.8,0
3572,5,29,20,68,20.5,0
3573,5,29,21,0,19.1,0
3574,5,29,22,0,17.4,0
3575,5,29,23,0,15.7,0
3576,5,29,24,0,14,0
3577,5,30,1,0,13.3,1
3578,5,30,2,0,12.5,1
3579,5,30,3,0,12.1,1
3580,5,30,4,0,11.8,1
3581,5,30,5,0,11.7,1
3582,5,30,6,42,12.2,1
3583,5,30,7,146,13.3,1
3584,5,30,8,296,14.8,1
3585,5,30,9,426,16.4,1
3586,5,30,10,442,17.5,1
3587,5,30,11,489,18.5,1
3588,5,30,12,412,18.9,1
3589,5,30,13,533,19.6,1
3590,5,30,14,504,20.1,1
3591,5,30,15,575,20.6,1
3592,5,30,16,520,20.9,1
3593,5,30,17,409,20.9,1
3594,5,30,18,381,20.9,1
3595,5,30,19,226,20.4,1
3596,5,30,20,82,19.5,1
3597,5,30,21,1,18.5,1
3598,5,30,22,0,17.1,1
3599,5,30,23,0,15.8,1
3600,5,30,24,0,14.5,1
3601,5,31,1,0,13.7,1
3602,5,31,2,0,12.8,1
3603,5,31,3,0,12.3,1
3604,5,31,4,0,12,1
3605,5,31,5,0,11.9,1
3606,5,31,6,56,12.5,1
3607,5,31,7,126,13.3,1
3608,5,31,8,290,14.7,1
3609,5,31,9,508,16.7,1
3610,5,31,10,726,18.9,1
3611,5,31,11,984,21.5,1
3612,5,31,12,427,21.5,1
3613,5,31,13,343,21.2,1
3614,5,31,14,193,20.2,1
3615,5,31,15,428,20.4,1
3616,5,31,16,455,20.6,1
3617,5,31,17,389,20.5,1
3618,5,31,18,332,20.3,1
3619,5,31,19,243,19.8,1
3620,5,31,20,87,18.9,1
3621,5,31,21,2,17.9,1
3622,5,31,22,0,16.8,1
3623,5,31,23,0,15.7,1
3624,5,31,24,0,14.6,1
3625,6,1,1,0,14.2,1
3626,6,1,2,0,13.8,1
3627,6,1,3,0,13.6,1
3628,6,1,4,0,13.5,1
3629,6,1,5,0,13.4,1
3630,6,1,6,64,13.9,1
3631,6,1,7,117,14.7,1
3632,6,1,8,270,15.7,1
3633,6,1,9,349,16.7,1
3634,6,1,10,310,17.2,1
3635,6,1,11,667,18.5,1
3636,6,1,12,791,19.8,1
3637,6,1,13,603,20.4,1
3638,6,1,14,392,20.5,1
3639,6,1,15,77,19.7,1
3640,6,1,16,66,19,1
3641,6,1,17,52,18.4,1
3642,6,1,18,37,17.8,1
3643,6,1,19,20,17.2,1
3644,6,1,20,7,16.8,1
3645,6,1,21,0,15.7,1
3646,6,1,22,0,15.9,1
3647,6,1,23,0,15.3,1
3648,6,1,24,0,14.8,1
3649,6,2,1,0,14.1,1
3650,6,2,2,0,13.4,1
3651,6,2,3,0,12.9,1
3652,6,2,4,0,12.6,1
3653,6,2,5,0,12.5,1
3654,6,2,6,57,13.2,1
3655,6,2,7,143,14.1,1
3656,6,2,8,329,15.7,1
3657,6,2,9,485,17.5,1
3658,6,2,10,490,18.6,1
3659,6,2,11,408,19.1,1
3660,6,2,12,391,19.2,1
3661,6,2,13,508,19.9,1
3662,6,2,14,481,20.3,1
3663,6,2,15,392,20.4,1
3664,6,2,16,463,20.6,1
3665,6,2,17,307,20.3,1
3666,6,2,18,316,20.2,1
3667,6,2,19,255,19.8,1
3668,6,2,20,86,19.1,1
3669,6,2,21,1,18.2,1
3670,6,2,22,0,16.8,1
3671,6,2,23,0,15.4,1
3672,6,2,24,0,14,1
3673,6,3,1,0,13.1,1
3674,6,3,2,0,12.3,1
3675,6,3,3,0,11.8,1
3676,6,3,4,0,11.4,1
3677,6,3,5,0,11.4,1
3678,6,3,6,60,12.1,1
3679,6,3,7,182,13.3,1
3680,6,3,8,328,14.8,1
3681,6,3,9,468,16.3,1
3682,6,3,10,593,17.9,1
3683,6,3,11,689,19.3,1
3684,6,3,12,750,20.6,1
3685,6,3,13,776,21.6,1
3686,6,3,14,757,22.3,1
3687,6,3,15,694,22.8,1
3688,6,3,16,601,23,1
3689,6,3,17,478,22.9,1
3690,6,3,18,338,22.4,1
3691,6,3,19,191,21.5,1
3692,6,3,20,64,20.4,1
3693,6,3,21,0,19.2,1
3694,6,3,22,0,17.3,1
3695,6,3,23,0,15.4,1
3696,6,3,24,0,13.6,1
3697,6,4,1,0,12.1,0
3698,6,4,2,0,10.5,0
3699,6,4,3,0,9.7,0
3700,6,4,4,0,9.1,0
3701,6,4,5,0,9,0
3702,6,4,6,85,9.8,0
3703,6,4,7,253,11.1,0
3704,6,4,8,451,12.7,0
3705,6,4,9,669,14.4,0
3706,6,4,10,849,16.2,0
3707,6,4,11,949,17.7,0
3708,6,4,12,434,17.5,0
3709,6,4,13,433,17.2,0
3710,6,4,14,375,16.8,0
3711,6,4,15,348,16.4,0
3712,6,4,16,304,15.9,0
3713,6,4,17,278,15.4,0
3714,6,4,18,187,14.8,0
3715,6,4,19,113,14,0
3716,6,4,20,39,13.2,0
3717,6,4,21,0,12.4,0
3718,6,4,22,0,11.7,0
3719,6,4,23,0,11.1,0
3720,6,4,24,0,10.5,0
3721,6,5,1,0,10.4,0
3722,6,5,2,0,10.7,0
3723,6,5,3,0,10.8,0
3724,6,5,4,0,10.8,0
3725,6,5,5,0,10.9,0
3726,6,5,6,55,11.6,0
3727,6,5,7,71,12,0
3728,6,5,8,237,13.3,0
3729,6,5,9,337,14.6,0
3730,6,5,10,289,15.2,0
3731,6,5,11,768,17.5,0
3732,6,5,12,265,17.5,0
3733,6,5,13,621,18.6,0
3734,6,5,14,787,19.9,0
3735,6,5,15,908,21.2,0
3736,6,5,16,550,21.6,0
3737,6,5,17,211,21,0
3738,6,5,18,144,20.3,0
3739,6,5,19,51,19.4,0
3740,6,5,20,31,18.6,0
3741,6,5,21,0,17.8,0
3742,6,5,22,0,16.6,0
3743,6,5,23,0,15.4,0
3744,6,5,24,0,14.2,0
3745,6,6,1,0,12.7,1
3746,6,6,2,0,11.1,1
3747,6,6,3,0,10.2,1
3748,6,6,4,0,9.6,1
3749,6,6,5,0,9.5,1
3750,6,6,6,60,10.1,1
3751,6,6,7,184,11.2,1
3752,6,6,8,336,12.6,1
3753,6,6,9,483,14,1
3754,6,6,10,609,15.5,1
3755,6,6,11,713,16.8,1
3756,6,6,12,783,18,1
3757,6,6,13,793,19,1
3758,6,6,14,780,19.6,1
3759,6,6,15,716,20.1,1
3760,6,6,16,617,20.2,1
3761,6,6,17,491,20,1
3762,6,6,18,345,19.5,1
3763,6,6,19,192,18.5,1
3764,6,6,20,65,17.4,1
3765,6,6,21,0,16.2,1
3766,6,6,22,0,14.8,1
3767,6,6,23,0,13.3,1
3768,6,6,24,0,11.8,1
3769,6,7,1,0,11.1,1
3770,6,7,2,0,10.3,1
3771,6,7,3,0,9.8,1
3772,6,7,4,0,9.5,1
3773,6,7,5,0,9.5,1
3774,6,7,6,51,10,1
3775,6,7,7,162,11.1,1
3776,6,7,8,286,12.4,1
3777,6,7,9,410,13.7,1
3778,6,7,10,511,15.1,1
3779,6,7,11,600,16.3,1
3780,6,7,12,636,17.3,1
3781,6,7,13,662,18.2,1
3782,6,7,14,647,18.8,1
3783,6,7,15,591,19.2,1
3784,6,7,16,515,19.3,1
3785,6,7,17,416,19.2,1
3786,6,7,18,288,18.7,1
3787,6,7,19,166,18,1
3788,6,7,20,55,17,1
3789,6,7,21,0,16,1
3790,6,7,22,0,14.8,1
3791,6,7,23,0,13.6,1
3792,6,7,24,0,12.4,1
3793,6,8,1,0,11.6,1
3794,6,8,2,0,10.8,1
3795,6,8,3,0,10.4,1
3796,6,8,4,0,10.1,1
3797,6,8,5,0,10,1
3798,6,8,6,37,10.5,1
3799,6,8,7,135,11.4,1
3800,6,8,8,215,12.4,1
3801,6,8,9,246,12.8,1
3802,6,8,10,194,13.4,1
3803,6,8,11,274,13.9,1
3804,6,8,12,300,14.2,1
3805,6,8,13,491,15.1,1
3806,6,8,14,471,15.7,1
3807,6,8,15,555,16.5,1
3808,6,8,16,523,17,1
3809,6,8,17,509,17.4,1
3810,6,8,18,478,17.7,1
3811,6,8,19,276,17.5,1
3812,6,8,20,99,16.9,1
3813,6,8,21,4,16,1
3814,6,8,22,0,15.2,1
3815,6,8,23,0,14.3,1
3816,6,8,24,0,13.5,1
3817,6,9,1,0,13,1
3818,6,9,2,0,12.4,1
3819,6,9,3,0,12.1,1
3820,6,9,4,0,11.9,1
3821,6,9,5,1,11.9,1
3822,6,9,6,44,12.5,1
3823,6,9,7,80,12.8,1
3824,6,9,8,108,13.3,1
3825,6,9,9,190,13.8,1
3826,6,9,10,328,14.4,1
3827,6,9,11,462,16.2,1
3828,6,9,12,451,17.1,1
3829,6,9,13,502,17.9,1
3830,6,9,14,477,18.5,1
3831,6,9,15,518,19.1,1
3832,6,9,16,288,19.1,1
3833,6,9,17,230,18.8,1
3834,6,9,18,179,18.5,1
3835,6,9,19,274,18.4,1
3836,6,9,20,99,17.9,1
3837,6,9,21,5,17.2,1
3838,6,9,22,0,15.8,1
3839,6,9,23,0,14.3,1
3840,6,9,24,0,12.8,1
3841,6,10,1,0,11.6,1
3842,6,10,2,0,10.2,1
3843,6,10,3,0,9.4,1
3844,6,10,4,0,8.9,1
3845,6,10,5,0,8.8,1
3846,6,10,6,80,9.6,1
3847,6,10,7,235,11.1,1
3848,6,10,8,419,13,1
3849,6,10,9,599,14.9,1
3850,6,10,10,759,16.8,1
3851,6,10,11,881,18.6,1
3852,6,10,12,955,20.1,1
3853,6,10,13,983,21.3,1
3854,6,10,14,961,22.3,1
3855,6,10,15,890,22.8,1
3856,6,10,16,770,23,1
3857,6,10,17,616,22.9,1
3858,6,10,18,436,22.2,1
3859,6,10,19,252,21.1,1
3860,6,10,20,91,19.6,1
3861,6,10,21,1,18.2,1
3862,6,10,22,0,16.5,1
3863,6,10,23,0,14.8,1
3864,6,10,24,0,13.2,1
3865,6,11,1,0,12.3,0
3866,6,11,2,0,11.3,0
3867,6,11,3,0,10.8,0
3868,6,11,4,0,10.4,0
3869,6,11,5,0,10.3,0
3870,6,11,6,74,11.2,0
3871,6,11,7,219,12.6,0
3872,6,11,8,394,14.4,0
3873,6,11,9,567,16.3,0
3874,6,11,10,717,18.2,0
3875,6,11,11,836,20,0
3876,6,11,12,913,21.5,0
3877,6,11,13,937,22.8,0
3878,6,11,14,919,23.7,0
3879,6,11,15,845,24.3,0
3880,6,11,16,733,24.5,0
3881,6,11,17,586,24.4,0
3882,6,11,18,415,23.8,0
3883,6,11,19,238,22.7,0
3884,6,11,20,87,21.3,0
3885,6,11,21,1,19.9,0
3886,6,11,22,0,18.1,0
3887,6,11,23,0,16.3,0
3888,6,11,24,0,14.5,0
3889,6,12,1,0,13.3,0
3890,6,12,2,0,11.9,0
3891,6,12,3,0,11.2,0
3892,6,12,4,0,10.7,0
3893,6,12,5,0,10.5,0
3894,6,12,6,80,11.4,0
3895,6,12,7,235,12.9,0
3896,6,12,8,418,14.7,0
3897,6,12,9,598,16.7,0
3898,6,12,10,760,18.6,0
3899,6,12,11,882,20.4,0
3900,6,12,12,958,21.9,0
3901,6,12,13,986,23.2,0
3902,6,12,14,963,24.1,0
3903,6,12,15,889,24.7,0
3904,6,12,16,769,24.9,0
3905,6,12,17,613,24.7,0
3906,6,12,18,433,24,0
3907,6,12,19,250,22.9,0
3908,6,12,20,91,21.4,0
3909,6,12,21,1,20,0
3910,6,12,22,0,18.4,0
3911,6,12,23,0,16.9,0
3912,6,12,24,0,15.4,0
3913,6,13,1,0,14.6,1
3914,6,13,2,0,13.8,1
3915,6,13,3,0,13.3,1
3916,6,13,4,0,13,1
3917,6,13,5,0,12.9,1
3918,6,13,6,71,13.7,1
3919,6,13,7,206,15.1,1
3920,6,13,8,368,16.8,1
3921,6,13,9,527,18.6,1
3922,6,13,10,665,20.3,1
3923,6,13,11,772,22,1
3924,6,13,12,847,23.4,1
3925,6,13,13,874,24.6,1
3926,6,13,14,842,25.4,1
3927,6,13,15,786,26,1
3928,6,13,16,680,26.2,1
3929,6,13,17,548,26.1,1
3930,6,13,18,383,25.5,1
3931,6,13,19,220,24.5,1
3932,6,13,20,83,23.2,1
3933,6,13,21,1,21.9,1
3934,6,13,22,0,20.3,1
3935,6,13,23,0,18.8,1
3936,6,13,24,0,17.2,1
3937,6,14,1,0,16.1,1
3938,6,14,2,0,15,1
3939,6,14,3,0,14.4,1
3940,6,14,4,0,14,1
3941,6,14,5,1,13.9,1
3942,6,14,6,91,14.8,1
3943,6,14,7,268,16.2,1
3944,6,14,8,459,17.9,1
3945,6,14,9,641,19.7,1
3946,6,14,10,789,21.4,1
3947,6,14,11,915,22.9,1
3948,6,14,12,398,22.6,1
3949,6,14,13,404,22.3,1
3950,6,14,14,430,22.2,1
3951,6,14,15,421,22,1
3952,6,14,16,309,21.5,1
3953,6,14,17,236,20.9,1
3954,6,14,18,175,20.2,1
3955,6,14,19,95,19.4,1
3956,6,14,20,29,18.5,1
3957,6,14,21,1,17.7,1
3958,6,14,22,0,17.1,1
3959,6,14,23,0,16.5,1
3960,6,14,24,0,15.9,1
3961,6,15,1,0,15.8,1
3962,6,15,2,0,15.8,1
3963,6,15,3,0,15.9,1
3964,6,15,4,0,16,1
3965,6,15,5,0,16,1
3966,6,15,6,20,16.3,1
3967,6,15,7,58,16.7,1
3968,6,15,8,130,17.3,1
3969,6,15,9,164,17.9,1
3970,6,15,10,234,18.6,1
3971,6,15,11,319,19.3,1
3972,6,15,12,317,19.8,1
3973,6,15,13,251,20.1,1
3974,6,15,14,246,20.3,1
3975,6,15,15,184,20.1,1
3976,6,15,16,144,20.1,1
3977,6,15,17,89,18.9,1
3978,6,15,18,41,19.2,1
3979,6,15,19,21,19.2,1
3980,6,15,20,8,19,1
3981,6,15,21,1,18.7,1
3982,6,15,22,0,17.9,1
3983,6,15,23,0,17.1,1
3984,6,15,24,0,16.3,1
3985,6,16,1,0,15.2,1
3986,6,16,2,0,14,1
3987,6,16,3,0,13.4,1
3988,6,16,4,0,13,1
3989,6,16,5,0,12.9,1
