time(UTC),id,Month,Day,Hour,Irr,Text,Weekday
2012-01-17 13:00:00+00:00,398,1,17,14,340.0,5.53,1
2012-01-17 14:00:00+00:00,399,1,17,15,234.0,5.19,1
2012-01-17 15:00:00+00:00,400,1,17,16,106.0,3.73,1
2012-01-17 16:00:00+00:00,401,1,17,17,0.0,2.27,1
2012-01-17 17:00:00+00:00,402,1,17,18,0.0,0.82,1
2012-01-17 18:00:00+00:00,403,1,17,19,0.0,0.27,1
2012-01-17 19:00:00+00:00,404,1,17,20,0.0,-0.27,1
2012-01-17 20:00:00+00:00,405,1,17,21,0.0,-0.82,1
2012-01-17 21:00:00+00:00,406,1,17,22,0.0,-1.12,1
2012-01-17 22:00:00+00:00,407,1,17,23,0.0,-1.43,1
2012-01-17 23:00:00+00:00,408,1,17,24,0.0,-1.74,1
2012-01-18 00:00:00+00:00,409,1,18,1,0.0,-1.69,1
2012-01-18 01:00:00+00:00,410,1,18,2,0.0,-1.64,1
2012-01-18 02:00:00+00:00,411,1,18,3,0.0,-1.59,1
2012-01-18 03:00:00+00:00,412,1,18,4,0.0,-1.79,1
2012-01-18 04:00:00+00:00,413,1,18,5,0.0,-1.98,1
2012-01-18 05:00:00+00:00,414,1,18,6,0.0,-2.17,1
2012-01-18 06:00:00+00:00,415,1,18,7,0.0,-0.95,1
2012-01-18 07:00:00+00:00,416,1,18,8,0.0,0.27,1
2012-01-18 08:00:00+00:00,417,1,18,9,96.0,1.49,1
2012-01-18 09:00:00+00:00,418,1,18,10,216.0,3.64,1
2012-01-18 10:00:00+00:00,419,1,18,11,331.0,5.79,1
2012-01-18 11:00:00+00:00,420,1,18,12,388.0,7.94,1
2012-01-18 12:00:00+00:00,421,1,18,13,396.0,7.42,1
2012-01-18 13:00:00+00:00,422,1,18,14,348.0,6.9,1
2012-01-18 14:00:00+00:00,423,1,18,15,249.0,6.39,1
2012-01-18 15:00:00+00:00,424,1,18,16,125.0,4.68,1
2012-01-18 16:00:00+00:00,425,1,18,17,0.0,2.98,1
2012-01-18 17:00:00+00:00,426,1,18,18,0.0,1.28,1
2012-01-18 18:00:00+00:00,427,1,18,19,0.0,0.65,1
2012-01-18 19:00:00+00:00,428,1,18,20,0.0,0.03,1
2012-01-18 20:00:00+00:00,429,1,18,21,0.0,-0.6,1
2012-01-18 21:00:00+00:00,430,1,18,22,0.0,-0.61,1
2012-01-18 22:00:00+00:00,431,1,18,23,0.0,-0.62,1
2012-01-18 23:00:00+00:00,432,1,18,24,0.0,-0.63,1
2012-01-19 00:00:00+00:00,433,1,19,1,0.0,-0.07,1
2012-01-19 01:00:00+00:00,434,1,19,2,0.0,0.5,1
2012-01-19 02:00:00+00:00,435,1,19,3,0.0,1.06,1
2012-01-19 03:00:00+00:00,436,1,19,4,0.0,1.28,1
2012-01-19 04:00:00+00:00,437,1,19,5,0.0,1.5,1
2012-01-19 05:00:00+00:00,438,1,19,6,0.0,1.73,1
2012-01-19 06:00:00+00:00,439,1,19,7,0.0,2.41,1
2012-01-19 07:00:00+00:00,440,1,19,8,0.0,3.09,1
2012-01-19 08:00:00+00:00,441,1,19,9,44.0,3.77,1
2012-01-19 09:00:00+00:00,442,1,19,10,42.0,4.91,1
2012-01-19 10:00:00+00:00,443,1,19,11,60.0,6.05,1
2012-01-19 11:00:00+00:00,444,1,19,12,161.0,7.19,1
2012-01-19 12:00:00+00:00,445,1,19,13,122.0,7.25,1
2012-01-19 13:00:00+00:00,446,1,19,14,144.0,7.31,1
2012-01-19 14:00:00+00:00,447,1,19,15,48.0,7.37,1
2012-01-19 15:00:00+00:00,448,1,19,16,52.0,6.91,1
2012-01-19 16:00:00+00:00,449,1,19,17,0.0,6.45,1
2012-01-19 17:00:00+00:00,450,1,19,18,0.0,5.99,1
2012-01-19 18:00:00+00:00,451,1,19,19,0.0,5.77,1
2012-01-19 19:00:00+00:00,452,1,19,20,0.0,5.54,1
2012-01-19 20:00:00+00:00,453,1,19,21,0.0,5.32,1
2012-01-19 21:00:00+00:00,454,1,19,22,0.0,5.2,1
2012-01-19 22:00:00+00:00,455,1,19,23,0.0,5.08,1
2012-01-19 23:00:00+00:00,456,1,19,24,0.0,4.95,1
2012-01-20 00:00:00+00:00,457,1,20,1,0.0,4.99,1
2012-01-20 01:00:00+00:00,458,1,20,2,0.0,5.04,1
2012-01-20 02:00:00+00:00,459,1,20,3,0.0,5.08,1
2012-01-20 03:00:00+00:00,460,1,20,4,0.0,4.94,1
2012-01-20 04:00:00+00:00,461,1,20,5,0.0,4.8,1
2012-01-20 05:00:00+00:00,462,1,20,6,0.0,4.67,1
2012-01-20 06:00:00+00:00,463,1,20,7,0.0,5.18,1
2012-01-20 07:00:00+00:00,464,1,20,8,0.0,5.69,1
2012-01-20 08:00:00+00:00,465,1,20,9,9.0,6.19,1
2012-01-20 09:00:00+00:00,466,1,20,10,93.0,6.1,1
2012-01-20 10:00:00+00:00,467,1,20,11,55.0,6.01,1
2012-01-20 11:00:00+00:00,468,1,20,12,154.0,5.92,1
2012-01-20 12:00:00+00:00,469,1,20,13,67.0,5.66,1
2012-01-20 13:00:00+00:00,470,1,20,14,61.0,5.4,1
2012-01-20 14:00:00+00:00,471,1,20,15,44.0,5.14,1
2012-01-20 15:00:00+00:00,472,1,20,16,32.0,4.61,1
2012-01-20 16:00:00+00:00,473,1,20,17,0.0,4.09,1
2012-01-20 17:00:00+00:00,474,1,20,18,0.0,3.57,1
2012-01-20 18:00:00+00:00,475,1,20,19,0.0,3.37,1
2012-01-20 19:00:00+00:00,476,1,20,20,0.0,3.18,1
2012-01-20 20:00:00+00:00,477,1,20,21,0.0,2.98,1
2012-01-20 21:00:00+00:00,478,1,20,22,0.0,3.07,1
2012-01-20 22:00:00+00:00,479,1,20,23,0.0,3.16,1
2012-01-20 23:00:00+00:00,480,1,20,24,0.0,3.25,1
2012-01-21 00:00:00+00:00,481,1,21,1,0.0,3.26,0
2012-01-21 01:00:00+00:00,482,1,21,2,0.0,3.28,0
2012-01-21 02:00:00+00:00,483,1,21,3,0.0,3.29,0
2012-01-21 03:00:00+00:00,484,1,21,4,0.0,3.09,0
2012-01-21 04:00:00+00:00,485,1,21,5,0.0,2.89,0
2012-01-21 05:00:00+00:00,486,1,21,6,0.0,2.7,0
2012-01-21 06:00:00+00:00,487,1,21,7,0.0,3.33,0
2012-01-21 07:00:00+00:00,488,1,21,8,0.0,3.96,0
2012-01-21 08:00:00+00:00,489,1,21,9,61.0,4.59,0
2012-01-21 09:00:00+00:00,490,1,21,10,161.0,5.08,0
2012-01-21 10:00:00+00:00,491,1,21,11,77.0,5.56,0
2012-01-21 11:00:00+00:00,492,1,21,12,68.0,6.04,0
2012-01-21 12:00:00+00:00,493,1,21,13,230.0,6.52,0
2012-01-21 13:00:00+00:00,494,1,21,14,321.0,7.0,0
2012-01-21 14:00:00+00:00,495,1,21,15,114.0,7.48,0
2012-01-21 15:00:00+00:00,496,1,21,16,99.0,7.14,0
2012-01-21 16:00:00+00:00,497,1,21,17,0.0,6.81,0
2012-01-21 17:00:00+00:00,498,1,21,18,0.0,6.48,0
2012-01-21 18:00:00+00:00,499,1,21,19,0.0,6.36,0
2012-01-21 19:00:00+00:00,500,1,21,20,0.0,6.23,0
2012-01-21 20:00:00+00:00,501,1,21,21,0.0,6.11,0
2012-01-21 21:00:00+00:00,502,1,21,22,0.0,6.12,0
2012-01-21 22:00:00+00:00,503,1,21,23,0.0,6.13,0
2012-01-21 23:00:00+00:00,504,1,21,24,0.0,6.14,0
2012-01-22 00:00:00+00:00,505,1,22,1,0.0,6.23,0
2012-01-22 01:00:00+00:00,506,1,22,2,0.0,6.32,0
2012-01-22 02:00:00+00:00,507,1,22,3,0.0,6.41,0
2012-01-22 03:00:00+00:00,508,1,22,4,0.0,6.25,0
2012-01-22 04:00:00+00:00,509,1,22,5,0.0,6.1,0
2012-01-22 05:00:00+00:00,510,1,22,6,0.0,5.95,0
2012-01-22 06:00:00+00:00,511,1,22,7,0.0,6.31,0
2012-01-22 07:00:00+00:00,512,1,22,8,0.0,6.68,0
2012-01-22 08:00:00+00:00,513,1,22,9,102.0,7.04,0
2012-01-22 09:00:00+00:00,514,1,22,10,79.0,7.2,0
2012-01-22 10:00:00+00:00,515,1,22,11,133.0,7.36,0
2012-01-22 11:00:00+00:00,516,1,22,12,348.0,7.51,0
2012-01-22 12:00:00+00:00,517,1,22,13,354.0,7.52,0
2012-01-22 13:00:00+00:00,518,1,22,14,363.0,7.52,0
2012-01-22 14:00:00+00:00,519,1,22,15,275.0,7.53,0
2012-01-22 15:00:00+00:00,520,1,22,16,143.0,6.74,0
2012-01-22 16:00:00+00:00,521,1,22,17,0.0,5.95,0
2012-01-22 17:00:00+00:00,522,1,22,18,0.0,5.17,0
2012-01-22 18:00:00+00:00,523,1,22,19,0.0,4.81,0
2012-01-22 19:00:00+00:00,524,1,22,20,0.0,4.45,0
2012-01-22 20:00:00+00:00,525,1,22,21,0.0,4.09,0
2012-01-22 21:00:00+00:00,526,1,22,22,0.0,3.94,0
2012-01-22 22:00:00+00:00,527,1,22,23,0.0,3.79,0
2012-01-22 23:00:00+00:00,528,1,22,24,0.0,3.64,0
2012-01-23 00:00:00+00:00,529,1,23,1,0.0,3.75,1
2012-01-23 01:00:00+00:00,530,1,23,2,0.0,3.87,1
2012-01-23 02:00:00+00:00,531,1,23,3,0.0,3.98,1
2012-01-23 03:00:00+00:00,532,1,23,4,0.0,3.73,1
2012-01-23 04:00:00+00:00,533,1,23,5,0.0,3.49,1
2012-01-23 05:00:00+00:00,534,1,23,6,0.0,3.25,1
2012-01-23 06:00:00+00:00,535,1,23,7,0.0,3.69,1
2012-01-23 07:00:00+00:00,536,1,23,8,0.0,4.14,1
2012-01-23 08:00:00+00:00,537,1,23,9,120.0,4.58,1
2012-01-23 09:00:00+00:00,538,1,23,10,257.0,5.31,1
2012-01-23 10:00:00+00:00,539,1,23,11,352.0,6.03,1
2012-01-23 11:00:00+00:00,540,1,23,12,405.0,6.75,1
2012-01-23 12:00:00+00:00,541,1,23,13,380.0,6.88,1
2012-01-23 13:00:00+00:00,542,1,23,14,234.0,7.0,1
2012-01-23 14:00:00+00:00,543,1,23,15,104.0,7.13,1
2012-01-23 15:00:00+00:00,544,1,23,16,57.0,5.68,1
2012-01-23 16:00:00+00:00,545,1,23,17,0.0,4.24,1
2012-01-23 17:00:00+00:00,546,1,23,18,0.0,2.8,1
2012-01-23 18:00:00+00:00,547,1,23,19,0.0,2.59,1
2012-01-23 19:00:00+00:00,548,1,23,20,0.0,2.39,1
2012-01-23 20:00:00+00:00,549,1,23,21,0.0,2.18,1
2012-01-23 21:00:00+00:00,550,1,23,22,0.0,2.18,1
2012-01-23 22:00:00+00:00,551,1,23,23,0.0,2.17,1
2012-01-23 23:00:00+00:00,552,1,23,24,0.0,2.16,1
2012-01-24 00:00:00+00:00,553,1,24,1,0.0,2.37,1
2012-01-24 01:00:00+00:00,554,1,24,2,0.0,2.58,1
2012-01-24 02:00:00+00:00,555,1,24,3,0.0,2.79,1
2012-01-24 03:00:00+00:00,556,1,24,4,0.0,2.61,1
2012-01-24 04:00:00+00:00,557,1,24,5,0.0,2.44,1
2012-01-24 05:00:00+00:00,558,1,24,6,0.0,2.27,1
2012-01-24 06:00:00+00:00,559,1,24,7,0.0,2.71,1
2012-01-24 07:00:00+00:00,560,1,24,8,0.0,3.15,1
2012-01-24 08:00:00+00:00,561,1,24,9,66.0,3.58,1
2012-01-24 09:00:00+00:00,562,1,24,10,80.0,3.95,1
2012-01-24 10:00:00+00:00,563,1,24,11,109.0,4.32,1
2012-01-24 11:00:00+00:00,564,1,24,12,205.0,4.68,1
2012-01-24 12:00:00+00:00,565,1,24,13,135.0,4.9,1
2012-01-24 13:00:00+00:00,566,1,24,14,138.0,5.12,1
2012-01-24 14:00:00+00:00,567,1,24,15,85.0,5.35,1
2012-01-24 15:00:00+00:00,568,1,24,16,66.0,4.56,1
2012-01-24 16:00:00+00:00,569,1,24,17,0.0,3.78,1
2012-01-24 17:00:00+00:00,570,1,24,18,0.0,3.0,1
2012-01-24 18:00:00+00:00,571,1,24,19,0.0,2.82,1
2012-01-24 19:00:00+00:00,572,1,24,20,0.0,2.64,1
2012-01-24 20:00:00+00:00,573,1,24,21,0.0,2.46,1
2012-01-24 21:00:00+00:00,574,1,24,22,0.0,2.38,1
2012-01-24 22:00:00+00:00,575,1,24,23,0.0,2.29,1
2012-01-24 23:00:00+00:00,576,1,24,24,0.0,2.2,1
2012-01-25 00:00:00+00:00,577,1,25,1,0.0,2.31,1
2012-01-25 01:00:00+00:00,578,1,25,2,0.0,2.41,1
2012-01-25 02:00:00+00:00,579,1,25,3,0.0,2.52,1
2012-01-25 03:00:00+00:00,580,1,25,4,0.0,2.44,1
2012-01-25 04:00:00+00:00,581,1,25,5,0.0,2.36,1
2012-01-25 05:00:00+00:00,582,1,25,6,0.0,2.29,1
2012-01-25 06:00:00+00:00,583,1,25,7,0.0,2.96,1
2012-01-25 07:00:00+00:00,584,1,25,8,0.0,3.63,1
2012-01-25 08:00:00+00:00,585,1,25,9,55.0,4.3,1
2012-01-25 09:00:00+00:00,586,1,25,10,90.0,5.02,1
2012-01-25 10:00:00+00:00,587,1,25,11,136.0,5.74,1
2012-01-25 11:00:00+00:00,588,1,25,12,216.0,6.46,1
2012-01-25 12:00:00+00:00,589,1,25,13,274.0,6.94,1
2012-01-25 13:00:00+00:00,590,1,25,14,111.0,7.42,1
2012-01-25 14:00:00+00:00,591,1,25,15,102.0,7.91,1
2012-01-25 15:00:00+00:00,592,1,25,16,84.0,7.41,1
2012-01-25 16:00:00+00:00,593,1,25,17,0.0,6.91,1
2012-01-25 17:00:00+00:00,594,1,25,18,0.0,6.42,1
2012-01-25 18:00:00+00:00,595,1,25,19,0.0,6.01,1
2012-01-25 19:00:00+00:00,596,1,25,20,0.0,5.6,1
2012-01-25 20:00:00+00:00,597,1,25,21,0.0,5.19,1
2012-01-25 21:00:00+00:00,598,1,25,22,0.0,4.07,1
2012-01-25 22:00:00+00:00,599,1,25,23,0.0,2.94,1
2012-01-25 23:00:00+00:00,600,1,25,24,0.0,1.81,1
2012-01-26 00:00:00+00:00,601,1,26,1,0.0,1.85,1
2012-01-26 01:00:00+00:00,602,1,26,2,0.0,1.88,1
2012-01-26 02:00:00+00:00,603,1,26,3,0.0,1.92,1
2012-01-26 03:00:00+00:00,604,1,26,4,0.0,1.88,1
2012-01-26 04:00:00+00:00,605,1,26,5,0.0,1.84,1
2012-01-26 05:00:00+00:00,606,1,26,6,0.0,1.8,1
2012-01-26 06:00:00+00:00,607,1,26,7,0.0,3.0,1
2012-01-26 07:00:00+00:00,608,1,26,8,0.0,4.2,1
2012-01-26 08:00:00+00:00,609,1,26,9,50.0,5.39,1
2012-01-26 09:00:00+00:00,610,1,26,10,88.0,6.37,1
2012-01-26 10:00:00+00:00,611,1,26,11,68.0,7.35,1
2012-01-26 11:00:00+00:00,612,1,26,12,139.0,8.33,1
2012-01-26 12:00:00+00:00,613,1,26,13,150.0,8.66,1
2012-01-26 13:00:00+00:00,614,1,26,14,220.0,8.99,1
2012-01-26 14:00:00+00:00,615,1,26,15,162.0,9.33,1
2012-01-26 15:00:00+00:00,616,1,26,16,77.0,8.54,1
2012-01-26 16:00:00+00:00,617,1,26,17,0.0,7.75,1
2012-01-26 17:00:00+00:00,618,1,26,18,0.0,6.97,1
2012-01-26 18:00:00+00:00,619,1,26,19,0.0,6.7,1
2012-01-26 19:00:00+00:00,620,1,26,20,0.0,6.42,1
2012-01-26 20:00:00+00:00,621,1,26,21,0.0,6.15,1
2012-01-26 21:00:00+00:00,622,1,26,22,0.0,6.12,1
2012-01-26 22:00:00+00:00,623,1,26,23,0.0,6.09,1
2012-01-26 23:00:00+00:00,624,1,26,24,0.0,6.06,1
2012-01-27 00:00:00+00:00,625,1,27,1,0.0,5.96,1
2012-01-27 01:00:00+00:00,626,1,27,2,0.0,5.87,1
2012-01-27 02:00:00+00:00,627,1,27,3,0.0,5.77,1
2012-01-27 03:00:00+00:00,628,1,27,4,0.0,5.6,1
2012-01-27 04:00:00+00:00,629,1,27,5,0.0,5.44,1
2012-01-27 05:00:00+00:00,630,1,27,6,0.0,5.28,1
2012-01-27 06:00:00+00:00,631,1,27,7,0.0,5.77,1
2012-01-27 07:00:00+00:00,632,1,27,8,0.0,6.26,1
2012-01-27 08:00:00+00:00,633,1,27,9,65.0,6.74,1
2012-01-27 09:00:00+00:00,634,1,27,10,52.0,6.97,1
2012-01-27 10:00:00+00:00,635,1,27,11,60.0,7.2,1
2012-01-27 11:00:00+00:00,636,1,27,12,55.0,7.43,1
2012-01-27 12:00:00+00:00,637,1,27,13,78.0,7.08,1
2012-01-27 13:00:00+00:00,638,1,27,14,77.0,6.73,1
2012-01-27 14:00:00+00:00,639,1,27,15,116.0,6.38,1
2012-01-27 15:00:00+00:00,640,1,27,16,57.0,5.79,1
2012-01-27 16:00:00+00:00,641,1,27,17,0.0,5.2,1
2012-01-27 17:00:00+00:00,642,1,27,18,0.0,4.61,1
2012-01-27 18:00:00+00:00,643,1,27,19,0.0,4.36,1
2012-01-27 19:00:00+00:00,644,1,27,20,0.0,4.12,1
2012-01-27 20:00:00+00:00,645,1,27,21,0.0,3.87,1
2012-01-27 21:00:00+00:00,646,1,27,22,0.0,3.73,1
2012-01-27 22:00:00+00:00,647,1,27,23,0.0,3.59,1
2012-01-27 23:00:00+00:00,648,1,27,24,0.0,3.45,1
2012-01-28 00:00:00+00:00,649,1,28,1,0.0,3.19,0
2012-01-28 01:00:00+00:00,650,1,28,2,0.0,2.92,0
2012-01-28 02:00:00+00:00,651,1,28,3,0.0,2.66,0
2012-01-28 03:00:00+00:00,652,1,28,4,0.0,2.38,0
2012-01-28 04:00:00+00:00,653,1,28,5,0.0,2.11,0
2012-01-28 05:00:00+00:00,654,1,28,6,0.0,1.84,0
2012-01-28 06:00:00+00:00,655,1,28,7,0.0,2.38,0
2012-01-28 07:00:00+00:00,656,1,28,8,0.0,2.92,0
2012-01-28 08:00:00+00:00,657,1,28,9,99.0,3.45,0
2012-01-28 09:00:00+00:00,658,1,28,10,207.0,3.89,0
2012-01-28 10:00:00+00:00,659,1,28,11,312.0,4.33,0
2012-01-28 11:00:00+00:00,660,1,28,12,146.0,4.76,0
2012-01-28 12:00:00+00:00,661,1,28,13,132.0,4.8,0
2012-01-28 13:00:00+00:00,662,1,28,14,128.0,4.83,0
2012-01-28 14:00:00+00:00,663,1,28,15,89.0,4.87,0
2012-01-28 15:00:00+00:00,664,1,28,16,77.0,4.17,0
2012-01-28 16:00:00+00:00,665,1,28,17,2.0,3.47,0
2012-01-28 17:00:00+00:00,666,1,28,18,0.0,2.77,0
2012-01-28 18:00:00+00:00,667,1,28,19,0.0,2.44,0
2012-01-28 19:00:00+00:00,668,1,28,20,0.0,2.1,0
2012-01-28 20:00:00+00:00,669,1,28,21,0.0,1.77,0
2012-01-28 21:00:00+00:00,670,1,28,22,0.0,1.66,0
2012-01-28 22:00:00+00:00,671,1,28,23,0.0,1.54,0
2012-01-28 23:00:00+00:00,672,1,28,24,0.0,1.42,0
2012-01-29 00:00:00+00:00,673,1,29,1,0.0,1.33,0
2012-01-29 01:00:00+00:00,674,1,29,2,0.0,1.23,0
2012-01-29 02:00:00+00:00,675,1,29,3,0.0,1.14,0
2012-01-29 03:00:00+00:00,676,1,29,4,0.0,0.97,0
2012-01-29 04:00:00+00:00,677,1,29,5,0.0,0.8,0
2012-01-29 05:00:00+00:00,678,1,29,6,0.0,0.64,0
2012-01-29 06:00:00+00:00,679,1,29,7,0.0,1.14,0
2012-01-29 07:00:00+00:00,680,1,29,8,0.0,1.65,0
2012-01-29 08:00:00+00:00,681,1,29,9,36.0,2.15,0
2012-01-29 09:00:00+00:00,682,1,29,10,74.0,2.86,0
2012-01-29 10:00:00+00:00,683,1,29,11,86.0,3.57,0
2012-01-29 11:00:00+00:00,684,1,29,12,84.0,4.27,0
2012-01-29 12:00:00+00:00,685,1,29,13,55.0,4.28,0
2012-01-29 13:00:00+00:00,686,1,29,14,68.0,4.29,0
2012-01-29 14:00:00+00:00,687,1,29,15,107.0,4.31,0
2012-01-29 15:00:00+00:00,688,1,29,16,20.0,3.47,0
2012-01-29 16:00:00+00:00,689,1,29,17,3.0,2.64,0
2012-01-29 17:00:00+00:00,690,1,29,18,0.0,1.81,0
2012-01-29 18:00:00+00:00,691,1,29,19,0.0,1.37,0
2012-01-29 19:00:00+00:00,692,1,29,20,0.0,0.93,0
2012-01-29 20:00:00+00:00,693,1,29,21,0.0,0.49,0
2012-01-29 21:00:00+00:00,694,1,29,22,0.0,0.27,0
2012-01-29 22:00:00+00:00,695,1,29,23,0.0,0.05,0
2012-01-29 23:00:00+00:00,696,1,29,24,0.0,-0.18,0
2012-01-30 00:00:00+00:00,697,1,30,1,0.0,-0.56,1
2012-01-30 01:00:00+00:00,698,1,30,2,0.0,-0.95,1
2012-01-30 02:00:00+00:00,699,1,30,3,0.0,-1.33,1
2012-01-30 03:00:00+00:00,700,1,30,4,0.0,-1.54,1
2012-01-30 04:00:00+00:00,701,1,30,5,0.0,-1.75,1
2012-01-30 05:00:00+00:00,702,1,30,6,0.0,-1.96,1
2012-01-30 06:00:00+00:00,703,1,30,7,0.0,-1.24,1
2012-01-30 07:00:00+00:00,704,1,30,8,0.0,-0.52,1
2012-01-30 08:00:00+00:00,705,1,30,9,68.0,0.19,1
2012-01-30 09:00:00+00:00,706,1,30,10,93.0,1.21,1
2012-01-30 10:00:00+00:00,707,1,30,11,106.0,2.22,1
2012-01-30 11:00:00+00:00,708,1,30,12,68.0,3.23,1
2012-01-30 12:00:00+00:00,709,1,30,13,77.0,3.24,1
2012-01-30 13:00:00+00:00,710,1,30,14,59.0,3.25,1
2012-01-30 14:00:00+00:00,711,1,30,15,54.0,3.27,1
2012-01-30 15:00:00+00:00,712,1,30,16,58.0,2.55,1
2012-01-30 16:00:00+00:00,713,1,30,17,3.0,1.84,1
2012-01-30 17:00:00+00:00,714,1,30,18,0.0,1.13,1
2012-01-30 18:00:00+00:00,715,1,30,19,0.0,0.79,1
2012-01-30 19:00:00+00:00,716,1,30,20,0.0,0.45,1
2012-01-30 20:00:00+00:00,717,1,30,21,0.0,0.11,1
2012-01-30 21:00:00+00:00,718,1,30,22,0.0,-0.08,1
2012-01-30 22:00:00+00:00,719,1,30,23,0.0,-0.27,1
2012-01-30 23:00:00+00:00,720,1,30,24,0.0,-0.46,1
2012-01-31 00:00:00+00:00,721,1,31,1,0.0,-0.46,1
2012-01-31 01:00:00+00:00,722,1,31,2,0.0,-0.46,1
2012-01-31 02:00:00+00:00,723,1,31,3,0.0,-0.46,1
2012-01-31 03:00:00+00:00,724,1,31,4,0.0,-0.51,1
2012-01-31 04:00:00+00:00,725,1,31,5,0.0,-0.56,1
2012-01-31 05:00:00+00:00,726,1,31,6,0.0,-0.61,1
2012-01-31 06:00:00+00:00,727,1,31,7,0.0,-0.15,1
2012-01-31 07:00:00+00:00,728,1,31,8,0.0,0.31,1
2012-01-31 08:00:00+00:00,729,1,31,9,21.0,0.77,1
2012-01-31 09:00:00+00:00,730,1,31,10,46.0,0.95,1
2012-01-31 10:00:00+00:00,731,1,31,11,63.0,1.13,1
2012-01-31 11:00:00+00:00,732,1,31,12,104.0,1.3,1
2012-01-31 12:00:00+00:00,733,1,31,13,149.0,1.42,1
2012-01-31 13:00:00+00:00,734,1,31,14,97.0,1.53,1
2012-01-31 14:00:00+00:00,735,1,31,15,74.0,1.65,1
2012-01-31 15:00:00+00:00,736,1,31,16,129.0,0.96,1
2012-01-31 16:00:00+00:00,737,1,31,17,3.0,-1.01,1
2012-01-31 17:00:00+00:00,738,1,31,18,0.0,-1.01,1
2012-01-31 18:00:00+00:00,739,1,31,19,0.0,-1.01,1
2012-01-31 19:00:00+00:00,740,1,31,20,0.0,-1.01,1
2012-01-31 20:00:00+00:00,741,1,31,21,0.0,-1.01,1
2012-01-31 21:00:00+00:00,742,1,31,22,0.0,-1.01,1
2012-01-31 22:00:00+00:00,743,1,31,23,0.0,-1.01,1
2012-01-31 23:00:00+00:00,744,1,31,24,0.0,-1.01,1
2011-02-01 00:00:00+00:00,745,2,1,1,0.0,-1.01,1
2011-02-01 01:00:00+00:00,746,2,1,2,0.0,-1.01,1
2011-02-01 02:00:00+00:00,747,2,1,3,0.0,-1.01,1
2011-02-01 03:00:00+00:00,748,2,1,4,0.0,-1.01,1
2011-02-01 04:00:00+00:00,749,2,1,5,0.0,-1.02,1
2011-02-01 05:00:00+00:00,750,2,1,6,0.0,-1.02,1
2011-02-01 06:00:00+00:00,751,2,1,7,0.0,-1.02,1
2011-02-01 07:00:00+00:00,752,2,1,8,0.0,-1.02,1
2011-02-01 08:00:00+00:00,753,2,1,9,59.0,1.34,1
2011-02-01 09:00:00+00:00,754,2,1,10,76.0,2.63,1
2011-02-01 10:00:00+00:00,755,2,1,11,70.0,3.92,1
2011-02-01 11:00:00+00:00,756,2,1,12,80.0,5.21,1
2011-02-01 12:00:00+00:00,757,2,1,13,73.0,5.37,1
2011-02-01 13:00:00+00:00,758,2,1,14,73.0,5.53,1
2011-02-01 14:00:00+00:00,759,2,1,15,62.0,5.68,1
2011-02-01 15:00:00+00:00,760,2,1,16,59.0,4.46,1
2011-02-01 16:00:00+00:00,761,2,1,17,17.0,3.24,1
2011-02-01 17:00:00+00:00,762,2,1,18,0.0,2.01,1
2011-02-01 18:00:00+00:00,763,2,1,19,0.0,1.32,1
2011-02-01 19:00:00+00:00,764,2,1,20,0.0,0.62,1
2011-02-01 20:00:00+00:00,765,2,1,21,0.0,-0.07,1
2011-02-01 21:00:00+00:00,766,2,1,22,0.0,-0.37,1
2011-02-01 22:00:00+00:00,767,2,1,23,0.0,-0.67,1
2011-02-01 23:00:00+00:00,768,2,1,24,0.0,-0.97,1
2011-02-02 00:00:00+00:00,769,2,2,1,0.0,-1.17,1
2011-02-02 01:00:00+00:00,770,2,2,2,0.0,-1.38,1
2011-02-02 02:00:00+00:00,771,2,2,3,0.0,-1.59,1
2011-02-02 03:00:00+00:00,772,2,2,4,0.0,-1.58,1
2011-02-02 04:00:00+00:00,773,2,2,5,0.0,-1.56,1
2011-02-02 05:00:00+00:00,774,2,2,6,0.0,-1.55,1
2011-02-02 06:00:00+00:00,775,2,2,7,0.0,-0.48,1
2011-02-02 07:00:00+00:00,776,2,2,8,0.0,0.59,1
2011-02-02 08:00:00+00:00,777,2,2,9,70.0,1.66,1
2011-02-02 09:00:00+00:00,778,2,2,10,97.0,2.9,1
2011-02-02 10:00:00+00:00,779,2,2,11,132.0,4.15,1
2011-02-02 11:00:00+00:00,780,2,2,12,202.0,5.4,1
2011-02-02 12:00:00+00:00,781,2,2,13,371.0,5.33,1
2011-02-02 13:00:00+00:00,782,2,2,14,415.0,5.26,1
2011-02-02 14:00:00+00:00,783,2,2,15,321.0,5.19,1
2011-02-02 15:00:00+00:00,784,2,2,16,183.0,4.19,1
2011-02-02 16:00:00+00:00,785,2,2,17,37.0,3.19,1
2011-02-02 17:00:00+00:00,786,2,2,18,0.0,2.18,1
2011-02-02 18:00:00+00:00,787,2,2,19,0.0,1.53,1
2011-02-02 19:00:00+00:00,788,2,2,20,0.0,0.88,1
2011-02-02 20:00:00+00:00,789,2,2,21,0.0,0.23,1
2011-02-02 21:00:00+00:00,790,2,2,22,0.0,0.06,1
2011-02-02 22:00:00+00:00,791,2,2,23,0.0,-0.11,1
2011-02-02 23:00:00+00:00,792,2,2,24,0.0,-0.28,1
2011-02-03 00:00:00+00:00,793,2,3,1,0.0,-0.28,1
2011-02-03 01:00:00+00:00,794,2,3,2,0.0,-0.29,1
