id,nom,T_aller,T_retour,Id_Parc,no_parc,qlEner_iEGID,qlEner_sCommune,qlEner_sRue,qlEner_sNoRue,qlEner_sType,qlEner_Conso,qlEner_iCuisson,qlEner_sRecommendation,qlEner_iEDID,Année_construction,Période_de_construction,Année_de_rénovation_du_bâtiment,Surface_bâtiment,Nombre_de_niveau,SRE_calculée,qlEner_Densité,qlEner_iConsoRenov,geometry
,,,,1322567.0,2567.0,881698.0,Lausanne,Avenue de l'Esplanade,9,Mazout,38.30965,,Sondes,0.0,1974.0,8015.0,2018.0,128.0,2.0,204.800003,187.058837890625,,MULTIPOINT (2539990.825000047 1153255.2220047328)
,,,,13215437.0,15437.0,887233.0,Lausanne,Chemin de la Planche-aux-Oies,5,Mazout,44.89412,,Sondes,0.0,1972.0,8015.0,0.0,150.0,2.0,240.0,187.058833333333,,MULTIPOINT (2542775.9680000423 1155656.1900044743)
,,,,1323752.0,3752.0,881306.0,Lausanne,Chemin de la Grangette,30,Mazout,68.83765,,Sondes,0.0,1972.0,8015.0,0.0,230.0,2.0,368.0,187.058831521739,,MULTIPOINT (2540013.7020000466 1153894.659004665)
,,,,13215211.0,15211.0,887199.0,Lausanne,Route de la Claie-aux-Moines,19,Mazout,46.39059,,Sondes,0.0,1969.0,8014.0,0.0,155.0,2.0,248.0,187.058830645161,,MULTIPOINT (2542986.0920000426 1155705.3980044671)
,,,,13215084.0,15084.0,887419.0,Lausanne,Route du Jorat,45,Mazout,67.79012,,Sondes,0.0,1979.0,8015.0,2007.0,151.0,3.0,362.399994,187.058830022075,,MULTIPOINT (2542171.608000044 1155168.4190045295)
0.0,Vennes-Boissonet,175.0,75.0,1327820.0,7820.0,880766.0,Lausanne,Chemin des Abeilles,12,Mazout,89.18965,,PAC Air Eau ,0.0,1975.0,8015.0,0.0,149.0,4.0,476.799988,187.058829697987,,MULTIPOINT (2539295.299000046 1154670.547004582)
,,,,13210109.0,10109.0,881860.0,Lausanne,Avenue de Chailly,73b,Mazout,37.71106,,Sondes,0.0,1975.0,8015.0,0.0,84.0,3.0,201.600006,187.058829365079,,MULTIPOINT (2540064.4220000478 1152696.0690047953)
,,,,13210104.0,10104.0,881895.0,Lausanne,Avenue de Chailly,77b,Mazout,37.71106,,PAC Air Eau ,0.0,1975.0,8015.0,2011.0,84.0,3.0,201.600006,187.058829365079,,MULTIPOINT (2540077.7630000478 1152722.5600047861)
,,,,13210107.0,10107.0,881862.0,Lausanne,Avenue de Chailly,75b,Mazout,37.71106,,Sondes,0.0,1975.0,8015.0,0.0,84.0,3.0,201.600006,187.058829365079,,MULTIPOINT (2540041.870000048 1152705.8780047945)
,,,,13214077.0,14077.0,887613.0,Lausanne,Chemin du Bois-Genoud,3,Mazout,129.89365,,Sondes,0.0,0.0,8015.0,2015.0,434.0,2.0,694.400024,187.058827764977,,MULTIPOINT (2535197.078000047 1157352.904004307)
,,,,132514.0,514.0,881390.0,Lausanne,Avenue des Boveresses,2,Mazout,223.57271,,CAD futur,0.0,1973.0,8015.0,0.0,249.0,6.0,1195.19995,187.058826974565,,MULTIPOINT (2540430.179000046 1153892.2890046658)
0.0,Bergières-Bossons,130.0,70.0,132125.0,125.0,883700.0,Lausanne,Chemin Aimé-Steinlen,11,Mazout,238.83671,,Gaz remplace mazout ,0.0,1979.0,8015.0,0.0,399.0,4.0,1276.80005,187.058826754386,135.378355,MULTIPOINT (2536605.0690000495 1153913.6930046706)
0.0,Bergières-Bossons,130.0,70.0,1326937.0,6937.0,883331.0,Lausanne,Rue de l'Ale,35,Mazout,288.22024,4.121531,PAC si rénovation,0.0,1975.0,8015.0,0.0,321.0,6.0,1540.80005,187.058826583593,163.37012,MULTIPOINT (2537794.0940000494 1152792.7800047854)
,,,,132513.0,513.0,881391.0,Lausanne,Avenue des Boveresses,4,Mazout,219.98118,,CAD futur,0.0,1973.0,8015.0,0.0,245.0,6.0,1176.0,187.058826530612,,MULTIPOINT (2540440.489000046 1153904.849004665)
0.0,Bergières-Bossons,130.0,70.0,1321640.0,1640.0,883542.0,Lausanne,Chemin Guillaume-de-Pierrefleur,62,Mazout,292.26071,,CAD actuel,0.0,1980.0,8015.0,0.0,279.0,7.0,1562.40002,187.058826164875,,MULTIPOINT (2536683.7580000483 1154493.8210046056)
0.0,Bergières-Bossons,130.0,70.0,1321730.0,1730.0,883523.0,Lausanne,Chemin Guillaume-de-Pierrefleur,58,Mazout,292.26071,,CAD actuel,0.0,1980.0,8015.0,0.0,279.0,7.0,1562.40002,187.058826164875,,MULTIPOINT (2536693.6800000486 1154457.7890046136)
0.0,Vennes-Boissonet,175.0,75.0,1327257.0,7257.0,880990.0,Lausanne,Route de Berne,30,Mazout,167.00612,,CAD actuel,0.0,1973.0,8015.0,0.0,279.0,4.0,892.799988,187.058826164875,,MULTIPOINT (2539459.7690000464 1154253.1450046294)
0.0,Bergières-Bossons,130.0,70.0,1321050.0,1050.0,883299.0,Lausanne,Rue du Maupas,21,Mazout,182.27012,,CAD futur,0.0,1977.0,8015.0,0.0,174.0,7.0,974.400024,187.058825944171,,MULTIPOINT (2537598.1420000494 1152961.9870047655)
,,,,,5427.0,885960.0,Lausanne,Chemin des Pêcheurs,9,Mazout,235.69412,,CAD actuel,0.0,1971.0,8015.0,0.0,525.0,3.0,1260.0,187.058825396825,,MULTIPOINT (2537293.160000052 1151039.5370049754)
0.0,Vennes-Boissonet,175.0,75.0,1323571.0,3571.0,881097.0,Lausanne,Route de Berne,14,Mazout,325.78165,,CAD actuel,0.0,1970.0,8014.0,0.0,311.0,7.0,1741.59998,187.05882521819,,MULTIPOINT (2539335.4900000473 1154070.4900046494)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325456.0,5456.0,885272.0,Lausanne,Avenue Juste-Olivier,23,Mazout,299.29412,,PAC si rénovation,0.0,1977.0,8015.0,0.0,400.0,5.0,1600.0,187.058825,169.64706,MULTIPOINT (2538427.58700005 1151715.320004898)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1321064.0,1064.0,883901.0,Lausanne,Place Chauderon,30,Mazout,299.29412,,CAD futur,0.0,1972.0,8015.0,2012.0,250.0,8.0,1600.0,187.058825,,MULTIPOINT (2537486.34200005 1152823.687004781)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325172.0,5172.0,886075.0,Lausanne,Avenue du Rond-Point,8,Mazout,270.26259,,CAD actuel,0.0,1933.0,8012.0,0.0,602.0,3.0,1444.80005,187.058824750831,,MULTIPOINT (2537733.7240000507 1151905.0420048789)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324581.0,4581.0,886118.0,Lausanne,Chemin de la Tour-Grise,28,Mazout,464.65412,0.303675,CAD actuel,0.0,1973.0,8015.0,0.0,345.0,9.0,2484.0,187.058824476651,,MULTIPOINT (2536663.2430000505 1152459.7270048207)
,,,,13214109.0,14109.0,887581.0,Lausanne,Chemin Praz-Lau,7,Mazout,133.33553,,Sondes,0.0,1977.0,8015.0,0.0,297.0,3.0,712.799988,187.058824354658,,MULTIPOINT (2535893.800000044 1158878.4190041425)
0.0,Bergières-Bossons,130.0,70.0,1321704.0,1704.0,882973.0,Lausanne,Rue du Valentin,29,Mazout,138.42353,,CAD futur,0.0,1880.0,8011.0,0.0,185.0,5.0,740.0,187.058824324324,,MULTIPOINT (2538004.4530000496 1152978.959004769)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325843.0,5843.0,884451.0,Lausanne,Chemin de Mornex,11,Mazout,312.46306,,CAD actuel,0.0,1905.0,8011.0,0.0,348.0,6.0,1670.40002,187.058824233716,,MULTIPOINT (2537739.2270000502 1152237.2850048454)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325843.0,5843.0,884444.0,Lausanne,Chemin de Mornex,17,Mazout,189.30353,,CAD actuel,0.0,1905.0,8011.0,0.0,253.0,5.0,1012.0,187.058824110672,,MULTIPOINT (2537682.8470000504 1152268.5740048396)
0.0,Vennes-Boissonet,175.0,75.0,1327054.0,7054.0,880771.0,Lausanne,Chemin Louis-Boissonnet,53,Mazout,202.02353,,CAD actuel,0.0,1972.0,8015.0,0.0,270.0,5.0,1080.0,187.058824074074,,MULTIPOINT (2539131.7900000466 1154614.8580045889)
0.0,Ruffy,175.0,75.0,1323535.0,3535.0,881455.0,Lausanne,Chemin du Devin,51,Mazout,217.28753,,CAD actuel,0.0,1971.0,8015.0,0.0,363.0,4.0,1161.59998,187.058824035813,,MULTIPOINT (2539688.758000047 1153630.1700046977)
0.0,Ruffy,175.0,75.0,1323399.0,3399.0,882146.0,Lausanne,Chemin des Lys,14,Mazout,237.63953,,CAD actuel,0.0,1961.0,8014.0,0.0,397.0,4.0,1270.40002,187.058823992443,,MULTIPOINT (2539285.5480000474 1153382.7070047199)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325248.0,5248.0,885786.0,Lausanne,Avenue d'Ouchy,14,Mazout,461.51153,,CAD actuel,0.0,1969.0,8014.0,2017.0,514.0,6.0,2467.19995,187.058823767834,,MULTIPOINT (2537980.4230000507 1151681.5980049032)
0.0,Vennes-Boissonet,175.0,75.0,1322846.0,2846.0,881251.0,Lausanne,Avenue de Valmont,20,Mazout,1330.512,1.197145,CAD actuel,0.0,1962.0,8014.0,0.0,523.0,17.0,7112.7998,187.058823529412,,MULTIPOINT (2540158.5240000463 1154349.3780046194)
,,,,1326614.0,6614.0,882088.0,Lausanne,Chemin de la Vuachère,41,Mazout,45.792,,Sondes,0.0,1972.0,8015.0,0.0,153.0,2.0,244.800003,187.058823529412,,MULTIPOINT (2539907.9580000485 1152283.6220048363)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1321180.0,1180.0,884153.0,Lausanne,Avenue d'Echallens,17,Mazout,241.68,,CAD futur,0.0,1977.0,8015.0,0.0,323.0,5.0,1292.0,187.058823529412,,MULTIPOINT (2537233.7610000498 1152957.3140047684)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1321064.0,1064.0,883911.0,Lausanne,Avenue de France,9,Mazout,264.576,,CAD futur,0.0,1972.0,8015.0,2005.0,221.0,8.0,1414.40002,187.058823529412,,MULTIPOINT (2537493.5420000497 1152864.617004776)
0.0,Ruffy,175.0,75.0,1323715.0,3715.0,881583.0,Lausanne,Chemin du Devin,94,Mazout,735.66494,,CAD futur,0.0,1971.0,8015.0,2014.0,1229.0,4.0,3932.80005,187.058823230269,,MULTIPOINT (2539905.9210000467 1153799.3000046778)
0.0,Ruffy,175.0,75.0,1323715.0,3715.0,881582.0,Lausanne,Chemin du Devin,92,Mazout,735.66494,,CAD futur,0.0,1971.0,8015.0,2014.0,1229.0,4.0,3932.80005,187.058823230269,,MULTIPOINT (2539895.3010000465 1153810.7100046715)
0.0,Ruffy,175.0,75.0,1323715.0,3715.0,881584.0,Lausanne,Chemin du Devin,96,Mazout,735.66494,,CAD futur,0.0,1971.0,8015.0,2014.0,1229.0,4.0,3932.80005,187.058823230269,,MULTIPOINT (2539913.0020000464 1153785.800004676)
,,,,1323715.0,3715.0,881581.0,Lausanne,Chemin du Devin,90,Mazout,735.66494,,CAD futur,0.0,1971.0,8015.0,2014.0,1229.0,4.0,3932.80005,187.058823230269,,MULTIPOINT (2539884.561000047 1153822.3400046746)
,,,,1323715.0,3715.0,881580.0,Lausanne,Chemin du Devin,88,Mazout,735.66494,,CAD prévu,0.0,1971.0,8015.0,2014.0,1229.0,4.0,3932.80005,187.058823230269,,MULTIPOINT (2539873.2310000467 1153833.5510046731)
,,,,1321962.0,3715.0,881579.0,Lausanne,Chemin du Devin,86,Mazout,735.66494,,CAD prévu,0.0,1971.0,8015.0,2014.0,1229.0,4.0,3932.80005,187.058823230269,,MULTIPOINT (2539863.4490000466 1153844.4280046707)
0.0,Bergières-Bossons,130.0,70.0,1321451.0,1451.0,883136.0,Lausanne,Avenue du Vingt-Quatre-Janvier,6,Mazout,301.68847,3.022646,CAD actuel,0.0,1976.0,8015.0,0.0,288.0,7.0,1612.80005,187.058823164683,,MULTIPOINT (2537475.1430000495 1153131.6100047503)
0.0,Bergières-Bossons,130.0,70.0,1321626.0,1626.0,882992.0,Lausanne,Rue du Valentin,30,Mazout,833.83341,1.110229,CAD futur,0.0,1972.0,8015.0,2019.0,398.0,14.0,4457.6001,187.058823133525,,MULTIPOINT (2538057.093000049 1153061.7890047552)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1323668.0,3668.0,886588.0,Lausanne,Chemin de la Tour-Grise,24,Mazout,248.26447,,CAD actuel,0.0,1972.0,8015.0,0.0,237.0,7.0,1327.19995,187.058823086196,,MULTIPOINT (2536694.723000051 1152456.597004822)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132210.0,210.0,883924.0,Lausanne,Avenue d'Echallens,61,Mazout,1134.47435,4.054537,CAD futur,0.0,1977.0,8015.0,0.0,1083.0,7.0,6064.7998,187.058823044453,,MULTIPOINT (2536930.17700005 1153251.9360047372)
,,,,1326346.0,6346.0,885147.0,Lausanne,Avenue des Mousquines,34,Mazout,1146.14682,0.031364,Gaz remplace mazout ,0.0,1971.0,8015.0,2018.0,851.0,9.0,6127.2002,187.058822953388,,MULTIPOINT (2539284.833000049 1152005.4390048669)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324716.0,4716.0,886505.0,Lausanne,Chemin de la Batelière,3,Mazout,179.57647,,CAD futur,0.0,1977.0,8015.0,0.0,300.0,4.0,960.0,187.058822916667,,MULTIPOINT (2536689.6280000512 1151911.2580048817)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324899.0,4899.0,886326.0,Lausanne,Avenue du Mont-d'Or,51,Mazout,141.41647,,Gaz remplace mazout ,0.0,1971.0,8015.0,0.0,189.0,5.0,756.0,187.058822751323,80.158235,MULTIPOINT (2536885.269000051 1152014.78800487)
,,,,1326375.0,6375.0,885230.0,Lausanne,Avenue Eugène-Rambert,24,Mazout,424.24941,,Gaz remplace mazout ,0.0,1976.0,8015.0,0.0,567.0,5.0,2268.0,187.058822751323,240.474705,MULTIPOINT (2539357.4010000494 1151825.6880048856)
,,,,13219029.0,19029.0,885012.0,Lausanne,Chemin Simplemont,10,Mazout,98.16847,,PAC Air Eau ,0.0,1957.0,8013.0,0.0,164.0,4.0,524.799988,187.058822408537,,MULTIPOINT (2539520.7290000487 1152296.4600048356)
0.0,Cadouest,0.0,0.0,1324360.0,4360.0,886865.0,Lausanne,Chemin du Martinet,22,Mazout,321.44188,,CAD actuel,0.0,1970.0,8014.0,0.0,358.0,6.0,1718.40002,187.058822160149,,MULTIPOINT (2536054.501000051 1152971.4750047675)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325865.0,5865.0,884319.0,Lausanne,Chemin des Charmettes,9,Mazout,377.85882,,Gaz remplace mazout ,0.0,1970.0,8014.0,0.0,505.0,5.0,2020.0,187.058821782178,214.17941,MULTIPOINT (2537835.3290000497 1152318.8630048297)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325066.0,5066.0,886048.0,Lausanne,Rue du Crêt,9,Mazout,187.65741,,CAD actuel,0.0,1907.0,8011.0,0.0,209.0,6.0,1003.20001,187.058821770335,,MULTIPOINT (2537515.2520000506 1151917.822004876)
,,,,1324196.0,4196.0,881688.0,Lausanne,Chemin de la Cure,22,Mazout,324.43482,,Gaz remplace mazout ,0.0,1974.0,8015.0,2004.0,1084.0,2.0,1734.40002,187.058821494465,,MULTIPOINT (2540037.0950000472 1153241.9330047346)
,,,,13215658.0,15658.0,887384.0,Lausanne,Chemin de Praz-Buchilly,103,Mazout,249.16235,,Sondes,0.0,1973.0,8015.0,0.0,555.0,3.0,1332.0,187.058821321321,,MULTIPOINT (2541284.898000043 1156716.778004366)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325843.0,5843.0,884442.0,Lausanne,Chemin de Mornex,13,Mazout,226.71529,,CAD actuel,0.0,1910.0,8011.0,0.0,303.0,5.0,1212.0,187.058820132013,,MULTIPOINT (2537719.41700005 1152248.185004843)
,,,,13215342.0,15342.0,887491.0,Lausanne,Route du Jorat,73,Mazout,205.31576,13.796919,Sondes,0.0,1985.0,8016.0,0.0,343.0,4.0,1097.59998,187.058819241983,,MULTIPOINT (2543027.579000041 1156979.1260043355)
,,,,13214059.0,14059.0,887566.0,Lausanne,Chemin de Camarès,3,Mazout,48.78494,,Sondes,0.0,1980.0,8015.0,0.0,163.0,2.0,260.799988,187.058819018405,,MULTIPOINT (2535918.536000045 1158206.438004216)
0.0,Bergières-Bossons,130.0,70.0,1321703.0,1703.0,2119750.0,Lausanne,Rue du Valentin,31,Mazout,137.67529,0.343849,CAD futur,0.0,0.0,8015.0,0.0,184.0,5.0,736.0,187.058817934783,,MULTIPOINT (2537991.0930000492 1152984.93900477)
,,,,13215647.0,15647.0,887346.0,Lausanne,Route de Marin,9,Mazout,33.52094,,Sondes,0.0,1971.0,8015.0,0.0,112.0,2.0,179.199997,187.058816964286,,MULTIPOINT (2542396.8840000425 1156216.8190044158)
0.0,Vennes-Boissonet,175.0,75.0,1327459.0,7459.0,880776.0,Lausanne,Chemin Isabelle-de-Montolieu,25,Mazout,33.52094,,Sondes,0.0,1971.0,8015.0,0.0,112.0,2.0,179.199997,187.058816964286,,MULTIPOINT (2539391.628000046 1154684.6060045806)
,,,,1326885.0,6885.0,884982.0,Lausanne,Chemin du Moléson,12,Mazout,61.95388,,Sondes,0.0,1971.0,8015.0,0.0,138.0,3.0,331.200012,187.058816425121,,MULTIPOINT (2539430.726000048 1152632.7050048003)
,,,,1324113.0,4113.0,881830.0,Lausanne,Avenue de l'Esplanade,24a,Mazout,29.92941,,Sondes,0.0,1980.0,8015.0,0.0,100.0,2.0,160.0,187.0588125,,MULTIPOINT (2539955.9840000477 1152923.672004768)
,,,,1328164.0,8164.0,882096.0,Lausanne,Chemin de la Vuachère,61,Mazout,54.77082,,Sondes,0.0,1975.0,8015.0,0.0,183.0,2.0,292.799988,187.05881147541,,MULTIPOINT (2539902.1280000485 1152327.6620048333)
0.0,Vennes-Boissonet,175.0,75.0,1327821.0,7821.0,880877.0,Lausanne,Chemin de Grand-Vennes,3b,Mazout,18.25694,,Sondes,0.0,1979.0,8015.0,0.0,61.0,2.0,97.5999985,187.05881147541,,MULTIPOINT (2539837.9390000454 1154884.9670045641)
,,,,13214075.0,14075.0,887622.0,Lausanne,Chemin du Bois-Genoud,26,Mazout,34.41882,,Sondes,0.0,1973.0,8015.0,0.0,115.0,2.0,184.0,187.058804347826,,MULTIPOINT (2535124.4390000463 1157274.1330043098)
,,,,1323843.0,3843.0,881671.0,Lausanne,Chemin de Rovéréaz,34e,Mazout,27.83435,,Sondes,0.0,1975.0,8015.0,0.0,62.0,3.0,148.800003,187.058803763441,,MULTIPOINT (2540092.858000047 1153504.1920047055)
,,,,13214118.0,14118.0,887627.0,Lausanne,Chemin du Bois-Genoud,6,Mazout,42.49976,,Sondes,0.0,1974.0,8015.0,0.0,142.0,2.0,227.199997,187.058802816901,,MULTIPOINT (2535088.4490000466 1157460.457004297)
,,,,1324113.0,4113.0,881832.0,Lausanne,Avenue de l'Esplanade,24c,Mazout,25.73929,,Sondes,0.0,1980.0,8015.0,0.0,86.0,2.0,137.600006,187.058793604651,,MULTIPOINT (2539970.9920000476 1152900.2710047725)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1321005.0,1005.0,883982.0,Lausanne,Chemin Benjamin-Dumur,9,Gaz,116.719924,,Sondes si rénovation,0.0,1930.0,8012.0,0.0,195.0,4.0,624.0,187.05116025641,66.159962,MULTIPOINT (2536461.6540000495 1153831.0270046776)
,,,,1326500.0,6500.0,882108.0,Lausanne,Chemin du Val-d'Angrogne,13,Mazout,636.56118,,Sondes si rénovation,0.0,1973.0,8015.0,0.0,851.0,5.0,3404.0,187.003871915394,360.83059,MULTIPOINT (2539690.8860000484 1152531.27100481)
,,,,1326500.0,6500.0,882117.0,Lausanne,Chemin du Val-d'Angrogne,11,Mazout,636.56118,,Sondes si rénovation,0.0,1973.0,8015.0,0.0,851.0,5.0,3404.0,187.003871915394,360.83059,MULTIPOINT (2539695.6960000484 1152527.0910048122)
,,,,1326500.0,6500.0,882116.0,Lausanne,Chemin du Val-d'Angrogne,9,Mazout,636.56118,,Sondes si rénovation,0.0,1973.0,8015.0,0.0,851.0,5.0,3404.0,187.003871915394,360.83059,MULTIPOINT (2539707.0660000485 1152513.9620048136)
0.0,Bergières-Bossons,130.0,70.0,1321743.0,1743.0,882959.0,Lausanne,Avenue Antoine-Henri-Jomini,22,Mazout,290.17882,,CAD futur,0.0,1966.0,8014.0,0.0,388.0,5.0,1552.0,186.970889175258,,MULTIPOINT (2537859.000000049 1153374.9190047218)
,,,,1323993.0,3993.0,881778.0,Lausanne,Chemin du Réservoir,6,Gaz,22.43422,,Sondes,0.0,0.0,8012.0,2018.0,75.0,2.0,120.0,186.951833333333,,MULTIPOINT (2540058.8250000477 1153032.731004754)
0.0,Vennes-Boissonet,175.0,75.0,1327231.0,7231.0,880850.0,Lausanne,Chemin de Praz-Berthoud,3,CAD,33.5,,Déjà raccordé remplaçable par sonde,0.0,1957.0,8013.0,0.0,112.0,2.0,179.199997,186.941964285714,,MULTIPOINT (2539387.4610000467 1154312.445004623)
0.0,Vallon,175.0,75.0,1322776.0,2776.0,880402.0,Lausanne,Chemin du Grandchamp,12,Gaz,26.315751,,Sondes,0.0,1929.0,8012.0,0.0,88.0,2.0,140.800003,186.901640625,,MULTIPOINT (2538301.048000048 1153985.8650046592)
0.0,Vallon,175.0,75.0,1321942.0,1942.0,880092.0,Lausanne,Chemin du Furet,10,Mazout,227.164235,,CAD futur,0.0,1972.0,8015.0,0.0,380.0,4.0,1216.0,186.812693256579,,MULTIPOINT (2537683.7730000475 1154659.3170045868)
0.0,Vallon,175.0,75.0,1321942.0,1942.0,880104.0,Lausanne,Chemin du Furet,12,Mazout,227.164235,,CAD futur,0.0,1972.0,8015.0,0.0,380.0,4.0,1216.0,186.812693256579,,MULTIPOINT (2537686.7430000473 1154631.6160045855)
0.0,Sud-Ouest / Cadouest,130.0,70.0,13220538.0,20538.0,300000328.0,Lausanne,Avenue de Tivoli,14B,Gaz,45.101079,,PAC Air Eau ,0.0,1948.0,8013.0,2013.0,151.0,2.0,241.600006,186.676651490066,,MULTIPOINT (2537248.2700000503 1152574.607004808)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324477.0,4477.0,280097026.0,Lausanne,Chemin de Montelly,34,CAD,722.3,,Déjà raccordé,0.0,2017.0,8023.0,0.0,691.0,7.0,3869.6001,186.660119909035,,MULTIPOINT (2536489.7500000508 1152563.400004813)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325116.0,5116.0,886113.0,Lausanne,Boulevard de Grancy,3,Mazout,492.77365,,CAD actuel,0.0,1969.0,8014.0,2017.0,550.0,6.0,2640.0,186.656685606061,,MULTIPOINT (2538041.8150000502 1151834.8640048895)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325936.0,5936.0,884557.0,Lausanne,Avenue de la Gare,34,Mazout,277.04471,,CAD futur,0.0,1950.0,8013.0,0.0,232.0,8.0,1484.80005,186.587223868534,,MULTIPOINT (2538113.12800005 1152096.738004857)
,,,,1324034.0,4034.0,881720.0,Lausanne,Chemin de la Fauvette,52,Gaz,45.215579,,Sondes,0.0,1932.0,8012.0,0.0,101.0,3.0,242.399994,186.532916666667,,MULTIPOINT (2540333.463000047 1153103.8610047486)
0.0,Bergières-Bossons,130.0,70.0,1321654.0,1654.0,883010.0,Lausanne,Avenue de Riant-Mont,25,Gaz,259.608498,,CAD actuel,0.0,1939.0,8012.0,0.0,348.0,5.0,1392.0,186.500357758621,,MULTIPOINT (2538185.903000049 1153061.4660047572)
0.0,Cadouest,0.0,0.0,1324356.0,4356.0,886886.0,Lausanne,Chemin de Malley,47,Gaz,84.144092,,PAC Air Eau ,0.0,1930.0,8012.0,0.0,141.0,4.0,451.200012,186.489565602837,,MULTIPOINT (2536084.2810000507 1152873.9810047795)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324517.0,4517.0,886733.0,Lausanne,Chemin du Languedoc,21,Gaz,78.463087,,Sondes,0.0,1924.0,8012.0,0.0,263.0,2.0,420.799988,186.46170865019,,MULTIPOINT (2536808.131000051 1152229.9920048488)
0.0,Vallon,175.0,75.0,1322831.0,2831.0,880436.0,Lausanne,Route du Pavement,32,CAD,68.0,,Déjà raccordé remplaçable par sonde,0.0,1900.0,8011.0,0.0,114.0,4.0,364.799988,186.40350877193,,MULTIPOINT (2538429.059000048 1153863.3020046693)
0.0,Bergières-Bossons,130.0,70.0,1322159.0,2159.0,882843.0,Lausanne,Avenue Henri-Druey,16,Gaz,174.456962,,CAD prévu,0.0,1960.0,8013.0,0.0,195.0,6.0,936.0,186.385643162393,,MULTIPOINT (2537856.699000049 1153469.3300047112)
0.0,Vennes-Boissonet,175.0,75.0,1323179.0,3179.0,880714.0,Lausanne,Chemin Isabelle-de-Montolieu,119,CAD,466.6,,Déjà raccordé,0.0,1973.0,8015.0,0.0,522.0,6.0,2505.6001,186.222860791826,,MULTIPOINT (2539267.0350000462 1155003.9780045447)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324309.0,4309.0,886952.0,Lausanne,Chemin de la Prairie,56,Gaz,12.957801,,Sondes,0.0,1910.0,8011.0,2017.0,87.0,1.0,69.5999985,186.175301724138,,MULTIPOINT (2535910.317000051 1152555.52100481)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324792.0,4792.0,886517.0,Lausanne,Chemin des Plaines,16,Gaz,60.132004,,Sondes,0.0,1860.0,8011.0,0.0,202.0,2.0,323.200012,186.051992574257,,MULTIPOINT (2536759.9050000515 1151719.403004901)
,,,,1326551.0,6551.0,884956.0,Lausanne,Avenue de Jaman,3,Gaz,100.015134,,Sondes,0.0,1900.0,8011.0,0.0,168.0,4.0,537.599976,186.040055803571,,MULTIPOINT (2539338.281000049 1152274.5190048355)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1326230.0,6230.0,2119116.0,Lausanne,Chemin de Meillerie,1,Gaz,60.104134,,Sondes,0.0,1880.0,8011.0,0.0,202.0,2.0,323.200012,185.965761138614,,MULTIPOINT (2538655.44900005 1151713.005004896)
0.0,Bergières-Bossons,130.0,70.0,1322006.0,2006.0,882811.0,Lausanne,Rue de la Pontaise,52,Mazout,534.24,4.995984,CAD actuel,0.0,1974.0,8015.0,2016.0,513.0,7.0,2872.80005,185.964912280702,,MULTIPOINT (2537877.0480000484 1153691.153004687)
,,,,1323763.0,3763.0,881596.0,Lausanne,Chemin de Rovéréaz,49,Gaz,66.94457,,Sondes,0.0,1968.0,8014.0,0.0,150.0,3.0,360.0,185.957138888889,,MULTIPOINT (2540137.0630000466 1153581.9180046981)
,,,,13214006.0,14006.0,300000363.0,Lausanne,Chemin Praz-Roussy,4B,Gaz,159.467679,,Sondes,0.0,1982.0,8016.0,2020.0,1072.0,1.0,857.599976,185.946454057836,,MULTIPOINT (2536194.257000045 1158176.2480042204)
0.0,Bergières-Bossons,130.0,70.0,1322130.0,2130.0,882906.0,Lausanne,Chemin des Lilas,7,Gaz,39.861641,,PAC Air Eau ,0.0,1893.0,8011.0,0.0,67.0,4.0,214.399994,185.921833022388,,MULTIPOINT (2538063.7010000483 1153373.054004724)
,,,,1327362.0,7362.0,881273.0,Lausanne,Avenue des Boveresses,12,Gaz,776.959787,,CAD futur,0.0,1981.0,8016.0,0.0,1045.0,5.0,4180.0,185.875547129187,,MULTIPOINT (2540480.630000046 1153952.35000466)
