,Irr,Text,Weekday,Emissions
5272,471.82,26.83,1,85.995
5273,305.62,26.67,1,90.198
5274,156.01,26.23,1,131.474
5275,23.14,25.3,1,201.965
5276,0.03,23.69,1,208.934
5277,0.03,22.28,1,214.634
5278,0.03,21.44,1,209.682
5279,0.03,21.32,1,175.519
5280,0.03,20.12,1,114.594
5281,0.03,19.23,1,95.278
5282,0.03,18.69,1,106.23
5283,0.03,18.35,1,102.619
5284,0.03,17.84,1,93.924
5285,11.9,17.81,1,104.144
5286,145.7,18.67,1,62.005
5287,299.74,20.26,1,116.592
5288,440.81,21.54,1,198.293
5289,578.06,23.54,1,202.703
5290,753.08,26.02,1,199.731
5291,824.8,27.56,1,213.052
5292,846.1,29.18,1,223.69
5293,812.11,30.49,1,216.885
5294,735.45,31.17,1,194.64
5295,614.11,31.71,1,193.38
5296,359.05,32.26,1,166.347
5297,166.12,31.4,1,147.944
5298,97.54,30.59,1,140.515
5299,10.34,29.65,1,128.891
5300,0.03,28.69,1,124.572
5301,0.03,28.12,1,137.18
5302,0.03,27.36,1,135.566
5303,0.03,25.81,1,114.886
5304,0.03,23.86,1,93.296
5305,0.03,22.88,1,70.591
5306,0.13,22.51,1,52.777
5307,0.07,21.47,1,55.23
5308,0.07,21.44,1,57.139
5309,0.55,20.7,1,55.369
5310,10.74,18.64,1,63.146
5311,38.36,18.61,1,55.524
5312,85.88,18.81,1,69.48
5313,86.98,18.84,1,69.124
5314,118.05,17.75,1,70.842
5315,188.88,17.38,1,82.515
5316,401.42,18.84,1,83.422
5317,318.13,20.19,1,84.385
5318,475.82,20.98,1,85.886
5319,308.72,21.83,1,87.022
5320,402.22,22.39,1,88.859
5321,276.83,22.55,1,89.569
5322,112.08,22.29,1,76.022
5323,11.19,21.92,1,83.252
5324,0.03,21.45,1,137.255
5325,0.03,21,1,187.773
5326,0.03,20.62,1,191.274
5327,0.02,20.03,1,133.69
5328,0.03,19.45,1,95.659
5329,0.03,18.94,1,93.248
5330,0.03,18.35,1,94.942
5331,0.02,17.72,1,95.084
5332,0.02,17.04,1,90.196
5333,10.59,16.77,1,80.751
5334,134.07,16.86,1,78.858
5335,329.76,17.98,1,83.521
5336,500.59,19.84,1,73.465
5337,647.42,21.68,1,77.55
5338,765.02,23.96,1,69.481
5339,831.4,25.23,1,69.343
5340,848,26.33,1,87.494
5341,812.81,26.55,1,66.478
5342,731.68,27.16,1,66.99
5343,430.76,27.27,1,69.317
5344,343.88,27.41,1,55.38
5345,60.6,26,1,67.767
5346,6.44,19.92,1,118.636
5347,12.05,18.66,1,165.045
5348,0.06,18.55,1,151.675
5349,0.03,18.73,1,160.226
5350,0.02,17.85,1,193.901
5351,0.05,17.29,1,169.079
5352,0.03,16.91,1,82.207
5353,0.06,16.59,1,59.56
5354,0.07,16.23,1,42.075
5355,0.03,15.69,1,42.002
5356,0.03,15.52,1,47.227
5357,1.94,15.48,1,87.236
5358,23.08,15.41,1,99.13
5359,38.61,15.53,1,145.939
5360,35.03,16.01,1,175.155
5361,40.02,16.52,1,182.468
5362,123.41,16.17,1,185.775
5363,55.1,16.11,1,172.084
5364,157.96,16.37,1,161.036
5365,337.01,17.57,1,141.423
5366,402.4,18.71,1,126.523
5367,419.12,19.38,1,137.693
5368,263.84,20.07,1,137.005
5369,128.56,19.88,1,118.06
5370,42.71,19.29,1,135.462
5371,14.49,18.81,1,146.405
5372,0.03,18.45,1,126.234
5373,0.03,17.98,1,135.351
5374,0.03,16.84,1,158.388
5375,0.02,16.01,1,130.833
5376,0.02,15.61,0,113.22
5377,0.03,15.39,0,100.292
5378,0.02,15.22,0,97.351
5379,0.02,14.77,0,92.655
5380,0.02,14.66,0,92.927
5381,7.14,14.75,0,96.873
5382,37.68,15.28,0,112.566
5383,89.93,15.74,0,139.394
5384,271.46,16.22,0,170.636
5385,622.42,17.39,0,163.565
5386,279.72,17.37,0,152.971
5387,290.44,17.73,0,142.377
5388,539.6,18.73,0,132.979
5389,546.71,19.66,0,127.065
5390,555.32,20.43,0,136.912
5391,444.98,20.52,0,116.433
5392,208.02,20.62,0,124.204
5393,209.57,20.15,0,131.719
5394,67.51,19.34,0,153.309
5395,9.24,18.82,0,161.229
5396,0.02,18.34,0,161.95
5397,0.03,17.67,0,163.092
5398,0.03,17.11,0,177.57
5399,0.02,15.96,0,167.334
5400,0.02,15.57,0,136.815
5401,0.03,15.34,0,129.709
5402,0.02,15.17,0,113.22
5403,0.02,14.49,0,121.007
5404,0.02,13.89,0,119.057
5405,7.09,13.59,0,125.816
5406,56.78,13.89,0,129.507
5407,239.35,14.33,0,158.143
5408,491.54,15.91,0,177.368
5409,652.08,16.94,0,162.12
5410,773.12,18.28,0,147.874
5411,623.49,19.68,0,125.504
5412,843.06,21.17,0,120.466
5413,830.44,21.72,0,116.323
5414,765.4,22.18,0,108.108
5415,621.19,22.01,0,104.9
5416,465.44,22.41,0,88.263
5417,288.91,22.34,0,84.631
5418,118.54,21.99,0,118.036
5419,11.57,21.1,0,122.267
5420,0.03,19.32,0,98.691
5421,0.03,18.17,0,109.681
5422,0.02,17.61,0,111.129
5423,0.03,17.16,0,95.749
5424,0.03,16.81,1,80.304
5425,0.03,15.71,1,68.478
5426,0.02,14.83,1,64.142
5427,0.02,14.62,1,55.271
5428,0.03,14.54,1,58.442
5429,6.58,14.49,1,59.241
5430,73.66,15.02,1,70.227
5431,147.06,16.22,1,74.658
5432,211.34,18.01,1,76.992
5433,186.31,18.83,1,84.75
5434,195.24,17.84,1,96.858
5435,517.6,17.61,1,92.648
5436,577.55,20.82,1,110.926
5437,302.42,19.19,1,83.376
5438,648.92,19.7,1,78.544
5439,555.46,21.93,1,77.976
5440,326.39,22.54,1,66.357
5441,154.11,21.33,1,81.9
5442,95.85,20.26,1,106.885
5443,8.59,19.53,1,172.733
5444,0.03,18.61,1,222.701
5445,0.03,18.49,1,236.911
5446,0.03,18.34,1,226.015
5447,0.03,18.34,1,216.595
5448,0.03,18.07,1,178.68
5449,0.03,17.73,1,152.491
5450,0.03,17.23,1,94.27
5451,0.03,16.83,1,77.181
5452,0.02,16.43,1,75.722
5453,8.72,15.87,1,117.269
5454,111.26,15.98,1,167.361
5455,310.68,16.96,1,206.315
5456,349.06,18.23,1,225.729
5457,554.79,18.84,1,225.191
5458,613.2,20.38,1,224.73
5459,278.32,20.73,1,228.928
5460,798.88,21.66,1,227.402
5461,830.44,21.72,1,163.849
5462,676.22,22.84,1,117.338
5463,567.08,23.54,1,120.693
5464,458.04,23.98,1,136.719
5465,285.49,24.04,1,169.667
5466,108.19,23.65,1,183.034
5467,7.44,22.25,1,189.785
5468,0.03,20.45,1,197.342
5469,0.03,19.52,1,210.329
5470,0.03,19.18,1,209.374
5471,0.02,19.03,1,206.917
5472,0.02,18.56,1,84.342
5473,0.02,18.12,1,71.367
5474,0.03,17.71,1,63.186
5475,0.02,17.5,1,55.128
5476,0.03,17.49,1,45.136
5477,5.36,17.78,1,42.971
5478,94.94,18.08,1,63.44
5479,176.32,18.93,1,65.135
5480,274.02,19.42,1,84.494
5481,317.09,20.87,1,107.165
5482,378.48,22.05,1,103.677
5483,401.99,22.86,1,111.954
5484,502.89,23.42,1,109.311
5485,301.89,24.13,1,100.296
5486,287.36,24.41,1,75.623
5487,179.02,23.98,1,76.814
5488,103.17,23.37,1,71.276
5489,71.7,22.86,1,68.108
5490,44.32,22.3,1,173.263
5491,3.54,21.77,1,200.749
5492,0.02,21.53,1,195.225
5493,0.02,21.38,1,198.997
5494,0.02,21.21,1,197.922
5495,0.02,21.24,1,164.76
5496,0.02,20.91,1,107.144
5497,0.03,19.69,1,86.98
5498,0.03,19.17,1,76.41
5499,0.03,18.49,1,74.909
5500,0.03,17.99,1,73.007
5501,6.13,18.15,1,67.544
5502,104.93,18.84,1,58.634
5503,311.04,20.39,1,66.014
5504,483.49,21.69,1,90.285
5505,631.72,23.42,1,90.469
5506,746.42,25.83,1,80.326
5507,813.24,27.73,1,60.062
5508,825.12,29.61,1,67.562
5509,789.32,30.35,1,73.418
5510,622.24,30.86,1,73.166
5511,575.51,31.39,1,67.671
5512,425.58,31.18,1,67.15
5513,255.32,29.71,1,70.402
5514,63.18,28.1,1,95.349
5515,4.34,26.65,1,128.82
5516,0.03,25.6,1,146.727
5517,0.03,25.14,1,147.35
5518,1.18,23.14,1,126.093
5519,0.2,19.54,1,117.059
5520,0.03,19.15,1,78.13
5521,0.03,18.97,1,74.303
5522,0.04,18.71,1,75.406
5523,0.03,18.5,1,80.579
5524,0.03,18.41,1,75.816
5525,0.37,18.3,1,59.369
5526,48.78,18.85,1,98.311
5527,134.58,18.94,1,112.464
5528,203.3,19.64,1,194.481
5529,282.29,20.52,1,178.879
5530,292.92,20.77,1,180.308
5531,330.26,21.19,1,154.738
5532,527.18,22.07,1,133.721
5533,344.18,22.97,1,124.063
5534,616.4,23.04,1,125.475
5535,358.96,23.21,1,119.49
5536,129.22,22.34,1,122.684
5537,88.32,19.49,1,163.968
5538,6.75,18.54,1,178.67
5539,0.35,17.84,1,191.002
5540,0.04,17.56,1,200.797
5541,0.04,17.28,1,192.429
5542,0.03,16.88,1,190.625
5543,0.04,17.05,1,169.086
5544,0.02,16.7,0,138.07
5545,0.02,16.77,0,124.308
5546,0.03,16.62,0,134.738
5547,0.02,16.63,0,115.139
5548,0.03,16.58,0,115.584
5549,2.84,16.7,0,133.747
5550,26.04,16.93,0,136.338
5551,34.34,17.13,0,146.968
5552,64.66,17.14,0,188.671
5553,71.14,17.04,0,199.657
5554,73.73,16.93,0,181.641
5555,132.32,16.63,0,173.56
5556,147.25,16.83,0,168.041
5557,136.83,16.98,0,169.945
5558,72.94,16.78,0,159.443
5559,61.31,15.91,0,171.142
5560,49.57,15.52,0,174.222
5561,27.05,15.22,0,163.471
5562,9.59,15.11,0,189.284
5563,0.45,14.79,0,193.585
5564,0.02,14.65,0,189.02
5565,0.02,14.55,0,183.368
5566,0.03,14.24,0,193.488
5567,0.02,13.96,0,163.188
5568,0.02,13.88,0,147.298
5569,0.02,13.65,0,133.114
5570,0.03,13.14,0,105.546
5571,0.02,12.89,0,102.013
5572,0.03,12.63,0,89
5573,4.86,12.51,0,114.103
5574,40.62,12.78,0,132.423
5575,211.81,13.51,0,134.517
5576,295.54,14.63,0,183.054
5577,378.74,15.92,0,186.037
5578,600.88,17.46,0,158.749
5579,697.64,18.18,0,155.342
5580,618.66,18.74,0,156.31
5581,599.08,20.02,0,156.832
5582,448.98,20.07,0,140.648
5583,401.38,20.28,0,144.358
5584,312.43,20.28,0,138.898
5585,151.08,19.88,0,172.753
5586,54.34,19.2,0,190.659
5587,3.05,18.5,0,179.186
5588,0.02,18.1,0,183.236
5589,0.02,17.47,0,188.022
5590,0.02,16.84,0,187.423
5591,0.02,16.32,0,174.038
5592,0.02,15.24,1,160.292
5593,0.02,14.68,1,89.892
5594,0.02,14.2,1,67.582
5595,0.02,14.13,1,60.346
5596,0.02,14.27,1,53.963
5597,1.83,14.51,1,70.598
5598,18.18,14.92,1,106.082
5599,54.07,15.44,1,158.277
5600,79.75,15.5,1,200.438
5601,116.81,15.62,1,191.27
5602,235.21,15.99,1,166.542
5603,212.96,16.6,1,158.974
5604,210.57,16.77,1,107.568
5605,160.05,17.11,1,102.699
5606,148.69,17.43,1,89.455
5607,380.54,17.98,1,88.309
5608,437.72,19.18,1,110.637
5609,237.77,19.51,1,163.164
5610,85.99,19.05,1,190.7
5611,4.62,18.17,1,185.395
5612,0.03,17.22,1,185.187
5613,0.02,16.35,1,179.545
5614,0.03,15.87,1,171.008
5615,0.02,15.45,1,162.83
5616,0.03,15.06,1,143.19
5617,0.03,14.87,1,85.411
5618,0.02,14.5,1,76.613
5619,0.02,14.23,1,65.856
5620,0.02,14.12,1,67.452
5621,2.01,14.46,1,94.758
5622,23.39,15,1,114.651
5623,62.72,15.2,1,184.087
5624,78.78,15.76,1,210.106
5625,142.4,16.15,1,202.676
5626,212.92,17.19,1,193.295
5627,231.52,17.58,1,193.709
5628,246.74,18.12,1,177.607
5629,425.12,19.18,1,179.269
5630,526.6,20.38,1,181.193
5631,368.14,21.56,1,176.924
5632,258.29,21.66,1,178.473
5633,214.57,21.59,1,186.005
5634,53.74,20.77,1,192.063
5635,3.9,19.78,1,191.072
5636,0.02,18.64,1,185.174
5637,0.02,17.69,1,176.146
5638,0.02,17.34,1,172.462
5639,0.02,16.77,1,161.321
5640,0.02,15.95,1,150.277
5641,0.02,15.67,1,122.772
5642,0.02,15.33,1,120.037
5643,0.02,15.04,1,114.444
5644,0.02,14.8,1,84.133
5645,4.31,14.6,1,85.111
5646,47.26,14.57,1,88.905
5647,106.74,15.2,1,97.978
5648,186.44,16.19,1,102.438
5649,434.39,17.49,1,111.559
5650,500.43,19.4,1,110.981
5651,790.98,20.9,1,80.751
5652,823.3,21.95,1,84.444
5653,781.14,23.15,1,78.76
5654,690.63,23.69,1,84.096
5655,569.16,24,1,82.097
5656,415.44,24.6,1,73.983
5657,234.42,24.91,1,148.385
5658,77.41,24.45,1,174.282
5659,3.15,22.8,1,165.274
5660,0.03,21.15,1,173.761
5661,0.03,19.98,1,179.087
5662,0.03,19.35,1,185.343
5663,0.03,18.61,1,129.54
5664,0.03,17.83,1,96.116
5665,0.02,17.14,1,57.749
5666,0.03,16.62,1,54.478
5667,0.03,16.32,1,51.255
5668,0.02,16.07,1,49.776
5669,3.16,15.69,1,47.615
5670,79.81,15.61,1,52.29
5671,271.5,16.69,1,73.432
5672,450.08,18.36,1,68.817
5673,603.92,20.32,1,85.785
5674,719.66,22.5,1,67.278
5675,791.03,24.45,1,68.335
5676,798.92,25.65,1,67.403
5677,765.52,26.49,1,74.324
5678,691.34,27.5,1,69.073
5679,570.29,27.73,1,64.666
5680,419.8,28.02,1,65.122
5681,242.39,27.77,1,82.913
5682,75.08,26.67,1,167.445
5683,2.84,24.48,1,174.779
5684,0.02,22.5,1,176.272
5685,0.03,21.43,1,184.964
5686,0.03,20.68,1,184.293
5687,0.02,20.4,1,166.525
5688,0.02,19.5,1,142.211
5689,0.02,18.48,1,134.934
5690,0.02,17.87,1,111.448
5691,0.02,17.21,1,82.557
5692,0.03,16.8,1,65.916
5693,3.34,16.14,1,111.752
5694,79.46,16.18,1,183.487
5695,278.8,17.54,1,193.663
5696,453.93,19.19,1,202.845
5697,604.16,20.86,1,197.253
5698,720.97,23.4,1,194.784
5699,794.06,25.4,1,191.809
5700,806.71,25.91,1,186.056
5701,767.05,26.91,1,192.157
5702,672.52,27.74,1,188.984
5703,553.8,28.24,1,181.586
5704,395.82,28.2,1,195.114
5705,226.07,28.04,1,204.584
5706,72.45,27.43,1,206.394
5707,2.09,25.32,1,207.455
5708,0.03,23.57,1,206.683
5709,0.03,22.34,1,208.459
5710,0.03,21.68,1,202.512
5711,0.02,20.68,1,188.971
5712,0.02,19.51,0,151.3
5713,0.03,19,0,125.695
5714,0.03,18.52,0,122.663
5715,0.03,17.91,0,110.413
5716,0.03,17.58,0,102.786
5717,3.4,17.23,0,132.527
5718,75.42,17.38,0,198.985
5719,260.4,18.36,0,207.658
5720,434.25,20.07,0,203.088
5721,585.84,21.86,0,202.297
5722,687.52,23.66,0,202.225
5723,747.88,25.58,0,205.606
5724,773.16,27.29,0,211.606
5725,735.96,28.13,0,221.654
5726,651.2,29.41,0,220.701
5727,522.73,29.35,0,226.655
5728,362.38,29.46,0,208.775
5729,178.2,28.87,0,210.402
5730,42.4,28.01,0,212.565
5731,0.94,26.11,0,214.477
5732,0.03,25.26,0,212.397
5733,0.03,24.68,0,212.137
5734,0.03,24.1,0,206.089
5735,0.02,23.67,0,124.324
5736,0.03,23.35,0,121.403
5737,0.03,22.06,0,116.792
5738,0.03,22.18,0,103.358
5739,0.03,22.85,0,96.704
5740,0.03,22.58,0,101.052
5741,0.64,22.29,0,103.637
5742,26.52,21.85,0,135.685
5743,185.6,22.16,0,186.596
5744,382.48,22.67,0,200.757
5745,577.87,24.04,0,196.107
5746,685.63,25.71,0,183.906
5747,749.36,26.74,0,188.871
5748,768.01,27.76,0,180.047
5749,683.2,28.79,0,165.043
5750,306.68,28.8,0,162.457
5751,193.82,28.21,0,163.148
5752,138.84,28.02,0,177.178
5753,111.99,27.8,0,192.428
5754,38.45,27.14,0,201.327
5755,0.83,25.86,0,200.424
5756,0.02,24.9,0,202.667
5757,0.03,24.15,0,200.781
5758,0.03,23.47,0,192.984
5759,0.02,23.01,0,126.324
5760,0.03,23.14,1,126.605
5761,0.03,22.49,1,114.99
5762,0.03,22.29,1,107.342
5763,0.02,21.53,1,93.924
5764,0.03,21.26,1,99.134
5765,0.43,21.52,1,112.234
5766,7.32,21.12,1,126.551
5767,92,20.84,1,193.818
5768,232.45,21.68,1,197.869
5769,257.59,21.91,1,190.557
5770,255.66,22.2,1,191.744
5771,507.5,21.81,1,176.368
5772,671.86,21.81,1,143.63
5773,746.54,22.74,1,141.309
5774,659.84,24.04,1,153.532
5775,536.12,24.94,1,143.411
5776,212.46,25.1,1,151.119
5777,114.22,24.95,1,194.744
5778,59.39,24.82,1,214.209
5779,1.43,23.83,1,213.288
5780,0.03,22.5,1,210.446
5781,0.02,21.96,1,209.565
5782,0.02,21.45,1,199.902
5783,0.02,20.97,1,191.509
5784,0.03,20.4,1,108.931
5785,0.03,19.94,1,78.65
5786,0.03,19.52,1,70.488
5787,0.03,18.73,1,58.122
5788,0.03,18.22,1,78.27
5789,2.16,18.35,1,92.483
5790,63.57,18.48,1,182.268
5791,240.2,19.22,1,197.081
5792,415.72,20.39,1,200.661
5793,568.79,22.15,1,192.961
5794,689.2,24.78,1,152.956
5795,761.28,25.81,1,156.522
5796,776.64,26.65,1,164.539
5797,741.42,27.45,1,162.565
5798,654.13,28.2,1,162.425
5799,525.24,28.52,1,168.762
5800,378.15,28.3,1,125.178
5801,204.23,27.87,1,158.758
5802,55.08,26.9,1,184.884
5803,0.75,25.68,1,183.723
5804,0.03,24.9,1,185.378
5805,0.03,23.7,1,184.09
5806,0.03,22.76,1,184.116
5807,0.02,21.9,1,123.685
5808,0.03,21.09,1,62.306
5809,0.02,20.42,1,81.597
5810,0.03,20.05,1,73.115
5811,0.03,19.42,1,65.061
5812,0.02,18.79,1,74.636
5813,2.18,18.65,1,56.368
5814,59.43,18.3,1,50.252
5815,236.04,19.26,1,40.765
5816,406.52,20.66,1,46.268
5817,511.33,22.35,1,62.594
5818,666.28,23.73,1,105.431
5819,719.9,25.99,1,124.548
5820,708.02,26.86,1,132.971
5821,744.89,28.36,1,145.11
5822,616.43,28.78,1,123.779
5823,280.18,29.11,1,128.565
5824,95.4,27.29,1,115.933
5825,54.26,26.09,1,82.804
5826,69.96,25.58,1,84.376
5827,1.86,24.79,1,132.438
5828,0.02,23.5,1,126.166
5829,0.03,22.87,1,75.831
5830,0.02,22.25,1,101.274
5831,0.03,21.64,1,124.849
5832,0.03,21.16,1,120.473
5833,0.03,20.85,1,129.287
5834,0.03,20.87,1,110.287
5835,0.03,20.53,1,104.609
5836,0.03,21.19,1,80.78
5837,1.73,21.74,1,88.538
5838,29.48,20.84,1,90.159
5839,83.96,20.39,1,98.749
5840,91.69,21.04,1,96.726
5841,65.61,21.12,1,93.462
5842,210.77,20.77,1,79.232
5843,223.32,20.67,1,91.722
5844,400.78,21.93,1,96.993
5845,375.04,22.38,1,81.386
5846,326.8,23.14,1,95.146
5847,494.2,24.43,1,87.341
5848,280.02,24.75,1,74.157
5849,70.03,23.59,1,80.033
5850,1.02,22.09,1,50.147
5851,0.28,19.8,1,79.454
5852,0.03,18.76,1,100.162
5853,0.02,18.3,1,84.721
5854,0.03,18.09,1,60.499
5855,0.03,18.07,1,94.127
5856,0.04,17.64,1,102.115
5857,0.04,17.17,1,93.438
5858,0.03,16.92,1,83.728
5859,0.03,16.73,1,68.444
5860,0.03,16.84,1,54.252
5861,0.05,16.87,1,79.939
5862,3.39,16.55,1,70.277
5863,19.42,16.3,1,170.038
5864,74.21,16.19,1,171.993
5865,160.16,16.7,1,176.666
5866,93.6,16.92,1,109.511
5867,96.58,16.65,1,110.042
5868,146.92,16.37,1,124.233
5869,140.56,16.74,1,124.876
5870,168.07,17.33,1,129.235
5871,76.2,17.15,1,123.04
5872,86.28,17.46,1,111.814
5873,31.28,17.35,1,83.737
5874,6.55,17.05,1,173.788
5875,0.03,16.7,1,192.089
5876,0.02,16.44,1,182.992
5877,0.03,15.54,1,176.956
5878,0.02,14.7,1,133.629
5879,0.02,14.07,1,74.609
5880,0.02,13.57,0,115.541
5881,0.02,13.26,0,120.597
5882,0.02,12.95,0,95.501
5883,0.02,12.5,0,76.188
5884,0.03,12.41,0,75.442
5885,1.33,12.14,0,90.82
5886,42.95,11.62,0,122.188
5887,113.3,12.22,0,120.581
5888,320.86,12.62,0,131.051
5889,593.7,14.54,0,122.422
5890,703.56,16.77,0,129.306
5891,768.42,18.38,0,130.321
5892,782.12,20.27,0,121.661
5893,743.74,21.14,0,144.987
5894,654.31,21.7,0,150.766
5895,528.28,21.49,0,154.852
5896,375.9,21.75,0,151.381
5897,195.07,21.62,0,113.216
5898,28.98,20.9,0,180.473
5899,0.05,19.14,0,188.297
5900,0.02,17.78,0,188.484
5901,0.03,16.84,0,180.534
5902,0.03,16.06,0,115.561
5903,0.02,15.48,0,81.732
5904,0.03,14.75,0,65.583
5905,0.02,14.17,0,78.425
5906,0.02,13.67,0,73.775
5907,0.02,13.4,0,45.539
5908,0.03,13.12,0,37.182
5909,0.93,12.7,0,57.072
5910,54.01,12.68,0,154.035
5911,244.58,13.6,0,176.786
5912,423.21,15.1,0,191.284
5913,575.66,17.02,0,181.623
5914,687.58,19.2,0,130.301
5915,756.96,20.74,0,141.266
5916,772.48,21.93,0,121.029
5917,734.84,23.24,0,123.361
5918,646.86,24.11,0,120.254
5919,520.55,24.97,0,120.179
5920,360.36,24.93,0,112.56
5921,183.6,25.09,0,99.404
5922,40.66,24.02,0,136.49
5923,0.06,22.07,0,175.589
5924,0.03,20.99,0,165.616
5925,0.02,20.1,0,104.992
5926,0.03,18.85,0,85.766
5927,0.02,18.55,0,86.385
5928,0.03,18.35,1,78.687
5929,0.03,17.21,1,66.112
5930,0.03,16.12,1,72.94
5931,0.02,15.96,1,57.632
5932,0.03,15.9,1,53.134
5933,0.57,15.81,1,56.073
5934,53.76,15.73,1,90.105
5935,285.24,16.33,1,143.127
5936,491.19,17.03,1,156.716
5937,307.48,17.66,1,163.291
5938,86.68,16.24,1,146.273
5939,60.88,15.82,1,142.279
5940,40.4,15.74,1,140.404
5941,44.16,15.28,1,131.196
5942,65.71,15.53,1,118.492
5943,75.27,16.16,1,113.241
5944,60.62,16.13,1,112.331
5945,42.5,15.97,1,111.323
5946,18.54,15.39,1,127.287
5947,0.06,14.78,1,143.468
5948,0.02,14.49,1,146.065
5949,0.03,14.19,1,109.303
5950,0.02,14,1,111.273
5951,0.03,13.94,1,114.718
5952,0.02,13.84,1,119.045
5953,0.03,13.55,1,78.417
5954,0.02,13.05,1,83.285
5955,0.03,12.41,1,75.278
5956,0.03,12.41,1,70.348
5957,0.03,12.51,1,77.487
5958,3.37,12.58,1,84.021
5959,34.82,12.57,1,122.878
5960,61.12,12.83,1,147.606
5961,109.03,13.19,1,136.575
5962,248.72,13.7,1,116.409
5963,401.34,14.79,1,134.741
5964,319.4,15.62,1,129.833
5965,150.42,15.87,1,107.087
5966,119.4,15.92,1,104.691
5967,96.74,15.69,1,97.38
5968,41.86,15.25,1,100.926
5969,15.69,15.13,1,100.068
5970,2.86,14.59,1,121.375
5971,0.03,14.32,1,178.021
5972,0.03,13.96,1,197.211
5973,0.02,13.46,1,165.075
5974,0.01,13.72,1,154.699
5975,0.03,13.81,1,109.33
5976,0.03,13.72,1,112.309
5977,0.02,13.93,1,113.761
5978,0.02,13.67,1,99.808
5979,0.03,13.93,1,97.051
5980,0.03,13.95,1,96.59
5981,0.07,13.95,1,96.647
5982,25.17,13.94,1,89.274
5983,114.92,14.27,1,83.105
5984,198.88,14.59,1,105.825
5985,268.23,15.08,1,128.716
5986,306.58,15.88,1,134.704
5987,418.81,16.43,1,152.987
5988,344.74,16.98,1,106.798
5989,553.38,17.96,1,83.574
5990,449.75,18.9,1,94.134
5991,304.8,18.21,1,75.723
5992,308.32,18.78,1,60.978
5993,151.29,18.82,1,81.304
5994,20.79,18.02,1,128.683
5995,0.02,16.82,1,152.667
5996,0.02,15.41,1,169.609
5997,0.03,15.71,1,130.77
5998,0.25,13.48,1,103.117
5999,0.02,13.26,1,76.691
6000,0.02,13.24,1,100.7
6001,0.07,13.43,1,105.84
6002,0.07,13.09,1,109.127
6003,0.02,12.22,1,99.443
6004,0.07,12.07,1,85.039
6005,0.04,11.02,1,78.817
6006,2.99,10.97,1,98.589
6007,17.46,10.88,1,80.097
6008,36.56,10.69,1,76.752
6009,59.32,10.89,1,65.205
6010,112.52,11.37,1,64.105
6011,239.86,11.82,1,53.616
6012,220.51,12.46,1,51.764
6013,143.72,12.14,1,51.443
6014,143.08,11.92,1,49.398
6015,126.12,11.95,1,74.869
6016,104.96,11.67,1,53.555
6017,29.17,11.45,1,81.377
6018,3.95,11.42,1,110.747
6019,0.02,11.07,1,149.443
6020,0.03,11,1,199.046
6021,0.03,10.93,1,182.586
6022,0.02,10.82,1,188.753
6023,0.02,10.78,1,52.651
6024,0.02,10.57,1,60.027
6025,0.02,10.5,1,98.403
6026,0.02,10.55,1,69.605
6027,0.02,10.65,1,61.74
6028,0.02,10.73,1,56.409
6029,0.07,10.82,1,63.637
6030,14.38,11.02,1,160.664
6031,95.11,11.25,1,204.813
6032,376.03,12.02,1,212.898
6033,378.07,12.93,1,219.511
6034,314.26,13.38,1,194.112
6035,705.86,14.51,1,189.314
6036,428.14,14.97,1,161.204
6037,468.74,15.74,1,157.808
6038,331.98,16.07,1,152.61
6039,474.62,16.68,1,137.3
6040,288.08,16.89,1,108.257
6041,140.5,16.62,1,148.49
6042,17.2,15.66,1,173.758
6043,0.02,14.85,1,178.193
6044,0.02,14.42,1,181.198
6045,0.02,13.7,1,163.965
6046,0.02,13.08,1,93.667
6047,0.03,12.57,1,73.976
6048,0.02,12.2,0,92.191
6049,0.02,11.85,0,82.094
6050,0.03,11.64,0,85.422
6051,0.02,11.78,0,74.504
6052,0.03,11.5,0,70.115
6053,0.11,11.63,0,79.808
6054,29.83,11.81,0,113.623
6055,104.28,12.01,0,144.339
6056,346.66,12.72,0,161.074
6057,544.96,14.54,0,134.648
6058,671.68,16.69,0,115.836
6059,744.66,17.95,0,138.035
6060,639.17,18.75,0,141.294
6061,680.36,19.4,0,143.764
6062,566.12,19.95,0,141.629
6063,463.91,20.17,0,132.95
6064,322.1,20.42,0,119.473
6065,154.54,20.08,0,94.42
6066,23.45,19.02,0,125.804
6067,0.02,17.63,0,154.454
6068,0.03,16.42,0,159.896
6069,0.03,15.53,0,136.6
6070,0.02,15.16,0,77.673
6071,0.02,14.46,0,100.44
6072,0.02,13.8,0,78.071
6073,0.02,13.27,0,86.63
6074,0.03,12.59,0,97.711
6075,0.02,12.39,0,91.717
6076,0.03,11.98,0,85.574
6077,0.08,12.08,0,93.098
6078,38.16,11.86,0,104.954
6079,195.66,12.68,0,160.186
6080,372.48,13.9,0,168.381
6081,532.34,15.38,0,109.58
6082,649.29,16.7,0,135.862
6083,717.31,18.38,0,134.369
6084,705.81,19.73,0,131.09
6085,778.66,20.94,0,135.844
6086,589.78,21.67,0,135.615
6087,264.87,21.38,0,127.753
6088,139.92,20.7,0,123.516
6089,47.08,19.73,0,94.378
6090,9.82,19.32,0,97.599
6091,0.02,18.69,0,103.902
6092,0.03,18.26,0,118.024
6093,0.03,17.7,0,129.293
6094,0.02,17.33,0,139.584
